chain_id	step_index	source	sutra_code	step_result
ch0002550	3	Ashtadhyayi	1.4.13	svarasAman os
ch0002550	4	Ashtadhyayi	1.4.18	svarasAman os
ch0002550	5	Ashtadhyayi	1.4.14	svarasAman os
ch0002550	6	Ashtadhyayi	6.4.134	svarasAmn os
ch0002550	7	Ashtadhyayi	8.2.66	svarasAmn oru~
ch0002550	8	Ashtadhyayi	1.3.2	svarasAmn or
ch0002550	9	Ashtadhyayi	8.3.15	svarasAmn oH
ch0002550	10	Ashtadhyayi	8.3.111	svarasAmn oH
ch0002550	11	Ashtadhyayi	8.4.68	svarasAmn oH
ch0002551	0	Ashtadhyayi	1.2.45	indrAbfhaspati
ch0002551	1	Ashtadhyayi	4.1.2	indrAbfhaspati ByAm
ch0002551	2	Ashtadhyayi	1.3.4	indrAbfhaspati ByAm
ch0002551	3	Ashtadhyayi	1.4.7	indrAbfhaspati ByAm
ch0002551	4	Ashtadhyayi	1.4.7	indrAbfhaspati ByAm
ch0002551	5	Ashtadhyayi	1.4.13	indrAbfhaspati ByAm
ch0002551	6	Ashtadhyayi	1.4.17	indrAbfhaspati ByAm
ch0002551	7	Ashtadhyayi	1.4.14	indrAbfhaspati ByAm
ch0002551	8	Ashtadhyayi	8.3.24	iMdrAbfhaspati ByAm
ch0002551	9	Ashtadhyayi	8.4.58	indrAbfhaspati ByAm
ch0002551	10	Ashtadhyayi	8.4.68	indrAbfhaspati ByAm
ch0002552	0	Ashtadhyayi	1.2.45	kuwumbin
ch0002552	1	Ashtadhyayi	4.1.2	kuwumbin Ne
ch0002552	2	Ashtadhyayi	1.3.8	kuwumbin Ne
ch0002552	3	Ashtadhyayi	1.3.9	kuwumbin e
ch0002552	4	Ashtadhyayi	1.4.13	kuwumbin e
ch0002552	5	Ashtadhyayi	1.4.18	kuwumbin e
ch0002552	6	Ashtadhyayi	1.4.14	kuwumbin e
ch0002552	7	Ashtadhyayi	8.3.24	kuwuMbin e
ch0002552	8	Ashtadhyayi	8.4.58	kuwumbin e
ch0002553	0	Ashtadhyayi	1.2.45	kuwumbin
ch0002553	1	Ashtadhyayi	4.1.2	kuwumbin Am
ch0002553	2	Ashtadhyayi	1.3.4	kuwumbin Am
ch0002553	3	Ashtadhyayi	1.4.13	kuwumbin Am
ch0002553	4	Ashtadhyayi	1.4.18	kuwumbin Am
ch0002553	5	Ashtadhyayi	1.4.14	kuwumbin Am
ch0002553	6	Ashtadhyayi	8.3.24	kuwuMbin Am
ch0002553	7	Ashtadhyayi	8.4.58	kuwumbin Am
ch0002554	0	Ashtadhyayi	1.2.45	kuwumbin
ch0002554	1	Ashtadhyayi	4.1.2	kuwumbin wA
ch0002554	2	Ashtadhyayi	1.3.7	kuwumbin wA
ch0002554	3	Ashtadhyayi	1.3.9	kuwumbin A
ch0002554	4	Ashtadhyayi	1.4.13	kuwumbin A
ch0002554	5	Ashtadhyayi	1.4.18	kuwumbin A
ch0002554	6	Ashtadhyayi	1.4.14	kuwumbin A
ch0002554	7	Ashtadhyayi	8.3.24	kuwuMbin A
ch0002554	8	Ashtadhyayi	8.4.58	kuwumbin A
ch0002555	0	Ashtadhyayi	1.2.45	kuwumbin
ch0002555	1	Ashtadhyayi	4.1.2	kuwumbin os
ch0002555	2	Ashtadhyayi	1.3.4	kuwumbin os
ch0002555	3	Ashtadhyayi	1.4.13	kuwumbin os
ch0002555	4	Ashtadhyayi	1.4.18	kuwumbin os
ch0002555	5	Ashtadhyayi	1.4.14	kuwumbin os
ch0002555	6	Ashtadhyayi	8.2.66	kuwumbin oru~
ch0002555	7	Ashtadhyayi	1.3.2	kuwumbin or
ch0002555	8	Ashtadhyayi	8.3.15	kuwumbin oH
ch0002555	9	Ashtadhyayi	8.3.24	kuwuMbin oH
ch0002555	10	Ashtadhyayi	8.4.58	kuwumbin oH
ch0002556	0	Ashtadhyayi	1.2.45	nAndI
ch0002556	1	Ashtadhyayi	4.1.2	nAndI os
ch0002556	2	Ashtadhyayi	1.3.4	nAndI os
ch0002556	3	Ashtadhyayi	1.1.73	nAndI os
ch0002556	4	Ashtadhyayi	1.4.3	nAndI os
ch0002556	5	Ashtadhyayi	1.1.73	nAndI os
ch0002556	6	Ashtadhyayi	1.4.3	nAndI os
ch0002556	7	Ashtadhyayi	1.4.13	nAndI os
ch0002556	8	Ashtadhyayi	1.4.18	nAndI os
ch0002556	9	Ashtadhyayi	1.4.14	nAndI os
ch0002556	10	Ashtadhyayi	6.1.77	nAndy os
ch0002556	11	Ashtadhyayi	8.2.66	nAndy oru~
ch0002556	12	Ashtadhyayi	1.3.2	nAndy or
ch0002556	13	Ashtadhyayi	8.3.15	nAndy oH
ch0002556	14	Ashtadhyayi	8.3.24	nAMdy oH
ch0002556	15	Ashtadhyayi	8.4.58	nAndy oH
ch0002557	0	Ashtadhyayi	1.2.45	sAsnA
ch0002557	1	Ashtadhyayi	4.1.2	sAsnA Ne
ch0002557	2	Ashtadhyayi	1.3.8	sAsnA Ne
ch0002557	3	Ashtadhyayi	1.3.9	sAsnA e
ch0002557	4	Ashtadhyayi	1.1.73	sAsnA e
ch0002557	5	Ashtadhyayi	1.1.73	sAsnA e
ch0002557	6	Ashtadhyayi	1.4.13	sAsnA e
ch0002557	7	Ashtadhyayi	1.4.18	sAsnA e
ch0002557	8	Ashtadhyayi	1.4.14	sAsnA e
ch0002557	9	Ashtadhyayi	6.1.88	sAsn E
ch0002557	10	Ashtadhyayi	8.3.111	sAsn E
ch0002558	0	Ashtadhyayi	1.2.45	sPAti
ch0002558	1	Ashtadhyayi	4.1.2	sPAti Ne
ch0002558	2	Ashtadhyayi	1.3.8	sPAti Ne
ch0002558	3	Ashtadhyayi	1.3.9	sPAti e
ch0002558	4	Ashtadhyayi	1.1.73	sPAti e
ch0002558	5	Ashtadhyayi	1.4.6	sPAti e
ch0002558	6	Ashtadhyayi	1.1.73	sPAti e
ch0002558	7	Ashtadhyayi	1.4.6	sPAti e
ch0002558	8	Ashtadhyayi	1.4.13	sPAti e
ch0002558	9	Ashtadhyayi	1.4.18	sPAti e
ch0002558	10	Ashtadhyayi	1.4.14	sPAti e
ch0002558	11	Ashtadhyayi	7.3.112	sPAti Aw e
ch0002558	12	Ashtadhyayi	1.3.3	sPAti Aw e
ch0002558	13	Ashtadhyayi	1.3.9	sPAti A e
ch0002558	14	Ashtadhyayi	6.1.90	sPAti  E
ch0002558	15	Ashtadhyayi	6.1.77	sPAty  E
ch0002558	16	Ashtadhyayi	8.3.111	sPAty  E
ch0002559	0	Ashtadhyayi	1.2.45	saMramBin
ch0002559	1	Ashtadhyayi	4.1.2	saMramBin su~
ch0002559	2	Ashtadhyayi	1.3.2	saMramBin su~
ch0002559	3	Ashtadhyayi	1.3.9	saMramBin s
ch0002559	4	Ashtadhyayi	1.1.43	saMramBin s
ch0002559	5	Ashtadhyayi	1.1.43	saMramBin s
ch0002559	6	Ashtadhyayi	1.4.13	saMramBin s
ch0002559	7	Ashtadhyayi	1.4.14	saMramBin s
ch0002559	8	Ashtadhyayi	6.4.13	saMramBIn s
ch0002559	9	Ashtadhyayi	6.1.68	saMramBIn 
ch0002559	10	Ashtadhyayi	8.2.7	saMramBI 
ch0002559	11	Ashtadhyayi	8.3.24	saMraMBI 
ch0002559	12	Ashtadhyayi	8.3.111	saMraMBI 
ch0002559	13	Ashtadhyayi	8.4.58	saMraMBI 
ch0002559	14	Ashtadhyayi	8.4.58	saMramBI 
ch0002559	15	Ashtadhyayi	8.4.68	saMramBI 
ch0002560	0	Ashtadhyayi	1.2.45	saMramBin
ch0002560	1	Ashtadhyayi	4.1.2	saMramBin os
ch0002560	2	Ashtadhyayi	1.3.4	saMramBin os
ch0002560	3	Ashtadhyayi	1.4.13	saMramBin os
ch0002560	4	Ashtadhyayi	1.4.18	saMramBin os
ch0002560	5	Ashtadhyayi	1.4.14	saMramBin os
ch0002560	6	Ashtadhyayi	8.2.66	saMramBin oru~
ch0002560	7	Ashtadhyayi	1.3.2	saMramBin or
ch0002560	8	Ashtadhyayi	8.3.15	saMramBin oH
ch0002560	9	Ashtadhyayi	8.3.24	saMraMBin oH
ch0002560	10	Ashtadhyayi	8.3.111	saMraMBin oH
ch0002560	11	Ashtadhyayi	8.4.2	saMraMBiR oH
ch0002560	12	Ashtadhyayi	8.4.58	saMraMBiR oH
ch0002560	13	Ashtadhyayi	8.4.58	saMramBiR oH
ch0002560	14	Ashtadhyayi	8.4.68	saMramBiR oH
ch0002561	0	Ashtadhyayi	1.2.45	saMramBin
ch0002561	1	Ashtadhyayi	4.1.2	saMramBin wA
ch0002561	2	Ashtadhyayi	1.3.7	saMramBin wA
ch0002561	3	Ashtadhyayi	1.3.9	saMramBin A
ch0002561	4	Ashtadhyayi	1.4.13	saMramBin A
ch0002561	5	Ashtadhyayi	1.4.18	saMramBin A
ch0002561	6	Ashtadhyayi	1.4.14	saMramBin A
ch0002561	7	Ashtadhyayi	8.3.24	saMraMBin A
ch0002561	8	Ashtadhyayi	8.3.111	saMraMBin A
ch0002561	9	Ashtadhyayi	8.4.2	saMraMBiR A
ch0002561	10	Ashtadhyayi	8.4.58	saMraMBiR A
ch0002561	11	Ashtadhyayi	8.4.58	saMramBiR A
ch0002561	12	Ashtadhyayi	8.4.68	saMramBiR A
ch0002562	0	Ashtadhyayi	1.2.45	vArttAka
ch0002562	1	Ashtadhyayi	4.1.2	vArttAka Nasi~
ch0002562	2	Ashtadhyayi	1.3.2	vArttAka Nasi~
ch0002562	3	Ashtadhyayi	1.3.8	vArttAka Nasi~
ch0002562	4	Ashtadhyayi	1.3.9	vArttAka as
ch0002562	5	Ashtadhyayi	1.1.73	vArttAka as
ch0002562	6	Ashtadhyayi	1.1.73	vArttAka as
ch0002562	7	Ashtadhyayi	1.4.13	vArttAka as
ch0002562	8	Ashtadhyayi	7.1.12	vArttAka At
ch0002562	9	Ashtadhyayi	1.4.18	vArttAka At
ch0002562	10	Ashtadhyayi	1.4.14	vArttAka At
ch0002562	11	Ashtadhyayi	6.1.101	vArttAkA t
ch0002562	12	Ashtadhyayi	8.2.39	vArttAkA d
ch0002562	13	Ashtadhyayi	8.4.65	vArtAkA d
ch0002563	0	Ashtadhyayi	1.3.1	SfDu~^
ch0002563	1	Ashtadhyayi	1.3.2	SfDu~^
ch0002563	2	Ashtadhyayi	1.3.9	SfD
ch0002563	3	Ashtadhyayi	3.2.123	SfD la~w
ch0002563	4	Ashtadhyayi	1.3.2	SfD la~w
ch0002563	5	Ashtadhyayi	1.3.3	SfD la~w
ch0002563	6	Ashtadhyayi	1.3.9	SfD l
ch0002563	7	Ashtadhyayi	1.3.72	SfD l
ch0002563	8	Ashtadhyayi	3.4.78	SfD ta
ch0002563	9	Ashtadhyayi	3.4.113	SfD ta
ch0002563	10	Ashtadhyayi	3.1.68	SfD Sap ta
ch0002563	11	Ashtadhyayi	1.3.3	SfD Sap ta
ch0002563	12	Ashtadhyayi	1.3.8	SfD Sap ta
ch0002563	13	Ashtadhyayi	1.3.9	SfD a ta
ch0002563	14	Ashtadhyayi	3.4.113	SfD a ta
ch0002563	15	Ashtadhyayi	3.4.79	SfD a te
ch0002563	16	Ashtadhyayi	1.2.4	SfD a te
ch0002563	17	Ashtadhyayi	1.4.13	SfD a te
ch0002563	18	Ashtadhyayi	7.3.86	SarD a te
ch0002563	19	Ashtadhyayi	1.4.14	SarD a te
ch0002563	20	Ashtadhyayi	8.4.68	SarD a te
ch0002564	0	Ashtadhyayi	1.3.1	Rakza~
ch0002564	1	Ashtadhyayi	1.3.2	Rakza~
ch0002564	2	Ashtadhyayi	1.3.9	Rakz
ch0002564	3	Ashtadhyayi	6.1.65	nakz
ch0002564	4	Ashtadhyayi	3.2.111	nakz laN
ch0002564	5	Ashtadhyayi	1.3.3	nakz laN
ch0002564	6	Ashtadhyayi	1.3.9	nakz la
ch0002564	7	Ashtadhyayi	1.3.78	nakz la
ch0002564	8	Ashtadhyayi	3.4.78	nakz Ji
ch0002564	9	Ashtadhyayi	3.4.113	nakz Ji
ch0002564	10	Ashtadhyayi	3.1.68	nakz Sap Ji
ch0002564	11	Ashtadhyayi	1.3.3	nakz Sap Ji
ch0002564	12	Ashtadhyayi	1.3.8	nakz Sap Ji
ch0002564	13	Ashtadhyayi	1.3.9	nakz a Ji
ch0002564	14	Ashtadhyayi	3.4.113	nakz a Ji
ch0002564	15	Ashtadhyayi	1.2.4	nakz a Ji
ch0002564	16	Ashtadhyayi	3.4.100	nakz a J
ch0002564	17	Ashtadhyayi	7.1.3	nakz a ant
ch0002564	18	Ashtadhyayi	1.4.13	nakz a ant
ch0002564	19	Ashtadhyayi	6.4.71	aw nakz a ant
ch0002564	20	Ashtadhyayi	1.3.3	aw nakz a ant
ch0002564	21	Ashtadhyayi	1.3.9	a nakz a ant
ch0002564	22	Ashtadhyayi	1.4.14	a nakz a ant
ch0002564	23	Ashtadhyayi	6.1.97	a nakz  ant
ch0002564	24	Ashtadhyayi	8.2.23	a nakz  an
ch0002564	25	Ashtadhyayi	8.4.37	a nakz  an
ch0002564	26	Ashtadhyayi	8.4.68	a nakz  an
ch0002565	0	Ashtadhyayi	1.3.1	Rakza~
ch0002565	1	Ashtadhyayi	1.3.2	Rakza~
ch0002565	2	Ashtadhyayi	1.3.9	Rakz
ch0002565	3	Ashtadhyayi	6.1.65	nakz
ch0002565	4	Ashtadhyayi	3.3.162	nakz lo~w
ch0002565	5	Ashtadhyayi	1.3.2	nakz lo~w
ch0002565	6	Ashtadhyayi	1.3.3	nakz lo~w
ch0002565	7	Ashtadhyayi	1.3.9	nakz l
ch0002565	8	Ashtadhyayi	1.3.78	nakz l
ch0002565	9	Ashtadhyayi	3.4.78	nakz tip
ch0002565	10	Ashtadhyayi	1.3.3	nakz tip
ch0002565	11	Ashtadhyayi	1.3.9	nakz ti
ch0002565	12	Ashtadhyayi	3.4.113	nakz ti
ch0002565	13	Ashtadhyayi	3.1.68	nakz Sap ti
ch0002565	14	Ashtadhyayi	1.3.3	nakz Sap ti
ch0002565	15	Ashtadhyayi	1.3.8	nakz Sap ti
ch0002565	16	Ashtadhyayi	1.3.9	nakz a ti
ch0002565	17	Ashtadhyayi	3.4.113	nakz a ti
ch0002565	18	Ashtadhyayi	3.4.86	nakz a tu
ch0002565	19	Ashtadhyayi	1.4.13	nakz a tu
ch0002565	20	Ashtadhyayi	1.4.14	nakz a tu
ch0002565	21	Ashtadhyayi	8.4.68	nakz a tu
ch0002566	0	Ashtadhyayi	1.2.45	pratisaMvid
ch0002566	1	Ashtadhyayi	4.1.2	pratisaMvid os
ch0002566	2	Ashtadhyayi	1.3.4	pratisaMvid os
ch0002566	3	Ashtadhyayi	1.4.13	pratisaMvid os
ch0002566	4	Ashtadhyayi	1.4.18	pratisaMvid os
ch0002566	5	Ashtadhyayi	1.4.14	pratisaMvid os
ch0002566	6	Ashtadhyayi	8.2.66	pratisaMvid oru~
ch0002566	7	Ashtadhyayi	1.3.2	pratisaMvid or
ch0002566	8	Ashtadhyayi	8.3.15	pratisaMvid oH
ch0002566	9	Ashtadhyayi	8.3.110	pratisaMvid oH
ch0002566	10	Ashtadhyayi	8.4.58	pratisaMvid oH
ch0002566	11	Ashtadhyayi	8.4.68	pratisaMvid oH
ch0002567	0	Ashtadhyayi	1.2.45	pratisaMvid
ch0002567	1	Ashtadhyayi	4.1.2	pratisaMvid sup
ch0002567	2	Ashtadhyayi	1.3.3	pratisaMvid sup
ch0002567	3	Ashtadhyayi	1.3.9	pratisaMvid su
ch0002567	4	Ashtadhyayi	1.4.13	pratisaMvid su
ch0002567	5	Ashtadhyayi	1.4.17	pratisaMvid su
ch0002567	6	Ashtadhyayi	1.4.14	pratisaMvid su
ch0002567	7	Ashtadhyayi	8.2.39	pratisaMvid su
ch0002567	8	Ashtadhyayi	8.3.110	pratisaMvid su
ch0002567	9	Ashtadhyayi	8.4.55	pratisaMvit su
ch0002567	10	Ashtadhyayi	8.4.58	pratisaMvit su
ch0002567	11	Ashtadhyayi	8.4.68	pratisaMvit su
ch0002568	0	Ashtadhyayi	1.2.45	sAMgrAhika
ch0002568	1	Ashtadhyayi	4.1.2	sAMgrAhika Sas
ch0002568	2	Ashtadhyayi	1.3.4	sAMgrAhika Sas
ch0002568	3	Ashtadhyayi	1.3.8	sAMgrAhika Sas
ch0002568	4	Ashtadhyayi	1.3.9	sAMgrAhika as
ch0002568	5	Ashtadhyayi	1.1.73	sAMgrAhika as
ch0002568	6	Ashtadhyayi	1.1.73	sAMgrAhika as
ch0002568	7	Ashtadhyayi	1.4.13	sAMgrAhika as
ch0002568	8	Ashtadhyayi	1.4.18	sAMgrAhika as
ch0002568	9	Ashtadhyayi	1.4.14	sAMgrAhika as
ch0002568	10	Ashtadhyayi	6.1.102	sAMgrAhika As
ch0002568	11	Ashtadhyayi	6.1.103	sAMgrAhika An
ch0002568	12	Ashtadhyayi	6.1.101	sAMgrAhikA n
ch0002568	13	Ashtadhyayi	8.3.111	sAMgrAhikA n
ch0002568	14	Ashtadhyayi	8.4.37	sAMgrAhikA n
ch0002568	15	Ashtadhyayi	8.4.58	sANgrAhikA n
ch0002569	0	Ashtadhyayi	1.2.45	saMjIvanI
ch0002569	1	Ashtadhyayi	4.1.2	saMjIvanI am
ch0002569	2	Ashtadhyayi	1.3.4	saMjIvanI am
ch0002569	3	Ashtadhyayi	1.4.3	saMjIvanI am
ch0002569	4	Ashtadhyayi	1.1.43	saMjIvanI am
ch0002569	5	Ashtadhyayi	1.4.3	saMjIvanI am
ch0002569	6	Ashtadhyayi	1.1.43	saMjIvanI am
ch0002569	7	Ashtadhyayi	1.4.13	saMjIvanI am
ch0002569	8	Ashtadhyayi	1.4.14	saMjIvanI am
ch0002569	9	Ashtadhyayi	6.1.107	saMjIvanI m
ch0002569	10	Ashtadhyayi	8.3.111	saMjIvanI m
ch0002569	11	Ashtadhyayi	8.4.58	saYjIvanI m
ch0002569	12	Ashtadhyayi	8.4.68	saYjIvanI m
ch0002570	0	Ashtadhyayi	1.2.45	sravantI
ch0002570	1	Ashtadhyayi	4.1.2	sravantI am
ch0002570	2	Ashtadhyayi	1.3.4	sravantI am
ch0002570	3	Ashtadhyayi	1.4.3	sravantI am
ch0002570	4	Ashtadhyayi	1.1.43	sravantI am
ch0002570	5	Ashtadhyayi	1.4.3	sravantI am
ch0002570	6	Ashtadhyayi	1.1.43	sravantI am
ch0002570	7	Ashtadhyayi	1.4.13	sravantI am
ch0002570	8	Ashtadhyayi	1.4.14	sravantI am
ch0002570	9	Ashtadhyayi	6.1.107	sravantI m
ch0002570	10	Ashtadhyayi	8.3.24	sravaMtI m
ch0002570	11	Ashtadhyayi	8.3.110	sravaMtI m
ch0002570	12	Ashtadhyayi	8.4.58	sravantI m
ch0002570	13	Ashtadhyayi	8.4.68	sravantI m
ch0002571	0	Ashtadhyayi	1.2.45	sravantI
ch0002571	1	Ashtadhyayi	4.1.2	sravantI os
ch0002571	2	Ashtadhyayi	1.3.4	sravantI os
ch0002571	3	Ashtadhyayi	1.4.3	sravantI os
ch0002571	4	Ashtadhyayi	1.4.3	sravantI os
ch0002571	5	Ashtadhyayi	1.4.13	sravantI os
ch0002571	6	Ashtadhyayi	1.4.18	sravantI os
ch0002571	7	Ashtadhyayi	1.4.14	sravantI os
ch0002571	8	Ashtadhyayi	6.1.77	sravanty os
ch0002571	9	Ashtadhyayi	8.2.66	sravanty oru~
ch0002571	10	Ashtadhyayi	1.3.2	sravanty or
ch0002571	11	Ashtadhyayi	8.3.15	sravanty oH
ch0002571	12	Ashtadhyayi	8.3.24	sravaMty oH
ch0002571	13	Ashtadhyayi	8.3.110	sravaMty oH
ch0002571	14	Ashtadhyayi	8.4.58	sravanty oH
ch0002571	15	Ashtadhyayi	8.4.68	sravanty oH
ch0002572	0	Ashtadhyayi	1.2.45	sravantI
ch0002572	1	Ashtadhyayi	4.1.2	sravantI Bis
ch0002572	2	Ashtadhyayi	1.3.4	sravantI Bis
ch0002572	3	Ashtadhyayi	1.4.3	sravantI Bis
ch0002572	4	Ashtadhyayi	1.4.3	sravantI Bis
ch0002572	5	Ashtadhyayi	1.4.13	sravantI Bis
ch0002572	6	Ashtadhyayi	1.4.17	sravantI Bis
ch0002572	7	Ashtadhyayi	1.4.14	sravantI Bis
ch0002572	8	Ashtadhyayi	8.2.66	sravantI Biru~
ch0002572	9	Ashtadhyayi	1.3.2	sravantI Bir
ch0002572	10	Ashtadhyayi	8.3.15	sravantI BiH
ch0002572	11	Ashtadhyayi	8.3.24	sravaMtI BiH
ch0002572	12	Ashtadhyayi	8.3.110	sravaMtI BiH
ch0002572	13	Ashtadhyayi	8.4.58	sravantI BiH
ch0002572	14	Ashtadhyayi	8.4.68	sravantI BiH
ch0002573	0	Ashtadhyayi	1.2.45	sravantI
ch0002573	1	Ashtadhyayi	4.1.2	sravantI Am
ch0002573	2	Ashtadhyayi	1.3.4	sravantI Am
ch0002573	3	Ashtadhyayi	1.4.3	sravantI Am
ch0002573	4	Ashtadhyayi	1.4.3	sravantI Am
ch0002573	5	Ashtadhyayi	7.1.54	sravantI nu~w Am
ch0002573	6	Ashtadhyayi	1.3.2	sravantI nu~w Am
ch0002573	7	Ashtadhyayi	1.3.3	sravantI nu~w Am
ch0002573	8	Ashtadhyayi	1.3.9	sravantI n Am
ch0002573	9	Ashtadhyayi	1.4.13	sravantI n Am
ch0002573	10	Ashtadhyayi	1.4.17	sravantI n Am
ch0002573	11	Ashtadhyayi	1.4.14	sravantI n Am
ch0002573	12	Ashtadhyayi	6.4.3	sravantI n Am
ch0002573	13	Ashtadhyayi	8.3.24	sravaMtI n Am
ch0002573	14	Ashtadhyayi	8.3.110	sravaMtI n Am
ch0002573	15	Ashtadhyayi	8.4.58	sravantI n Am
ch0002573	16	Ashtadhyayi	8.4.68	sravantI n Am
ch0002574	0	Ashtadhyayi	1.2.45	sravantI
ch0002574	1	Ashtadhyayi	4.1.2	sravantI Ni
ch0002574	2	Ashtadhyayi	1.3.8	sravantI Ni
ch0002574	3	Ashtadhyayi	1.3.9	sravantI i
ch0002574	4	Ashtadhyayi	1.4.3	sravantI i
ch0002574	5	Ashtadhyayi	1.4.3	sravantI i
ch0002574	6	Ashtadhyayi	1.4.13	sravantI i
ch0002574	7	Ashtadhyayi	1.4.18	sravantI i
ch0002574	8	Ashtadhyayi	1.4.14	sravantI i
ch0002574	9	Ashtadhyayi	7.3.116	sravantI Am
ch0002574	10	Ashtadhyayi	1.3.4	sravantI Am
ch0002574	11	Ashtadhyayi	7.3.112	sravantI Aw Am
ch0002574	12	Ashtadhyayi	1.3.3	sravantI Aw Am
ch0002574	13	Ashtadhyayi	1.3.9	sravantI A Am
ch0002574	14	Ashtadhyayi	6.1.90	sravantI  Am
ch0002574	15	Ashtadhyayi	6.1.77	sravanty  Am
ch0002574	16	Ashtadhyayi	8.3.24	sravaMty  Am
ch0002574	17	Ashtadhyayi	8.3.110	sravaMty  Am
ch0002574	18	Ashtadhyayi	8.4.58	sravanty  Am
ch0002574	19	Ashtadhyayi	8.4.68	sravanty  Am
ch0002575	0	Ashtadhyayi	1.2.45	sukfti
ch0002575	1	Ashtadhyayi	4.1.2	sukfti os
ch0002575	2	Ashtadhyayi	1.3.4	sukfti os
ch0002575	3	Ashtadhyayi	1.4.7	sukfti os
ch0002575	4	Ashtadhyayi	1.4.7	sukfti os
ch0002575	5	Ashtadhyayi	1.4.13	sukfti os
ch0002575	6	Ashtadhyayi	1.4.18	sukfti os
ch0002575	7	Ashtadhyayi	1.4.14	sukfti os
ch0002575	8	Ashtadhyayi	7.1.73	sukftin os
ch0002575	9	Ashtadhyayi	8.2.66	sukftin oru~
ch0002575	10	Ashtadhyayi	1.3.2	sukftin or
ch0002575	11	Ashtadhyayi	8.3.15	sukftin oH
ch0002575	12	Ashtadhyayi	8.3.111	sukftin oH
ch0002576	0	Ashtadhyayi	1.2.45	Adikartf
ch0002576	1	Ashtadhyayi	4.1.2	Adikartf Ne
ch0002576	2	Ashtadhyayi	1.3.8	Adikartf Ne
ch0002576	3	Ashtadhyayi	1.3.9	Adikartf e
ch0002576	4	Ashtadhyayi	1.1.73	Adikartf e
ch0002576	5	Ashtadhyayi	1.1.73	Adikartf e
ch0002576	6	Ashtadhyayi	1.4.13	Adikartf e
ch0002576	7	Ashtadhyayi	1.4.18	Adikartf e
ch0002576	8	Ashtadhyayi	1.4.14	Adikartf e
ch0002576	9	Ashtadhyayi	6.1.77	Adikartr e
ch0002576	10	Ashtadhyayi	8.4.68	Adikartr e
ch0002577	0	Ashtadhyayi	1.3.1	hrasa~
ch0002577	1	Ashtadhyayi	1.3.2	hrasa~
ch0002577	2	Ashtadhyayi	1.3.9	hras
ch0002577	3	Ashtadhyayi	3.2.123	hras la~w
ch0002577	4	Ashtadhyayi	1.3.2	hras la~w
ch0002577	5	Ashtadhyayi	1.3.3	hras la~w
ch0002577	6	Ashtadhyayi	1.3.9	hras l
ch0002577	7	Ashtadhyayi	1.3.78	hras l
ch0002577	8	Ashtadhyayi	3.4.78	hras Ji
ch0002577	9	Ashtadhyayi	3.4.113	hras Ji
ch0002577	10	Ashtadhyayi	3.1.68	hras Sap Ji
ch0002577	11	Ashtadhyayi	1.3.3	hras Sap Ji
ch0002577	12	Ashtadhyayi	1.3.8	hras Sap Ji
ch0002577	13	Ashtadhyayi	1.3.9	hras a Ji
ch0002577	14	Ashtadhyayi	3.4.113	hras a Ji
ch0002577	15	Ashtadhyayi	1.2.4	hras a Ji
ch0002577	16	Ashtadhyayi	7.1.3	hras a anti
ch0002577	17	Ashtadhyayi	1.4.13	hras a anti
ch0002577	18	Ashtadhyayi	1.4.14	hras a anti
ch0002577	19	Ashtadhyayi	6.1.97	hras  anti
ch0002577	20	Ashtadhyayi	8.3.24	hras  aMti
ch0002577	21	Ashtadhyayi	8.3.110	hras  aMti
ch0002577	22	Ashtadhyayi	8.4.58	hras  anti
ch0002577	23	Ashtadhyayi	8.4.68	hras  anti
ch0002578	0	Ashtadhyayi	1.3.1	hrasa~
ch0002578	1	Ashtadhyayi	1.3.2	hrasa~
ch0002578	2	Ashtadhyayi	1.3.9	hras
ch0002578	3	Ashtadhyayi	3.2.123	hras la~w
ch0002578	4	Ashtadhyayi	1.3.2	hras la~w
ch0002578	5	Ashtadhyayi	1.3.3	hras la~w
ch0002578	6	Ashtadhyayi	1.3.9	hras l
ch0002578	7	Ashtadhyayi	1.3.78	hras l
ch0002578	8	Ashtadhyayi	3.4.78	hras tip
ch0002578	9	Ashtadhyayi	1.3.3	hras tip
ch0002578	10	Ashtadhyayi	1.3.9	hras ti
ch0002578	11	Ashtadhyayi	3.4.113	hras ti
ch0002578	12	Ashtadhyayi	3.1.68	hras Sap ti
ch0002578	13	Ashtadhyayi	1.3.3	hras Sap ti
ch0002578	14	Ashtadhyayi	1.3.8	hras Sap ti
ch0002578	15	Ashtadhyayi	1.3.9	hras a ti
ch0002578	16	Ashtadhyayi	3.4.113	hras a ti
ch0002578	17	Ashtadhyayi	1.4.13	hras a ti
ch0002578	18	Ashtadhyayi	1.4.14	hras a ti
ch0002578	19	Ashtadhyayi	8.3.110	hras a ti
ch0002578	20	Ashtadhyayi	8.4.68	hras a ti
ch0002579	0	Ashtadhyayi	1.3.1	hrasa~
ch0002579	1	Ashtadhyayi	1.3.2	hrasa~
ch0002579	2	Ashtadhyayi	1.3.9	hras
ch0002579	3	Ashtadhyayi	3.3.162	hras lo~w
ch0002579	4	Ashtadhyayi	1.3.2	hras lo~w
ch0002579	5	Ashtadhyayi	1.3.3	hras lo~w
ch0002579	6	Ashtadhyayi	1.3.9	hras l
ch0002579	7	Ashtadhyayi	1.3.78	hras l
ch0002579	8	Ashtadhyayi	3.4.78	hras tip
