mandala	sukta	verse	pada_letter	pratika	match_status	elizarenkova_ref	rvlinks_anchor	pratika_verified_in_elizarenkova
1	31	1	a	tvam agne prathamo aṅgirā ṛṣiḥ	joined	samudra:01_rigveda.no_tags#31.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.01	y
1	31	1	b	devo devānām abhavaḥ śivaḥ sakhā	joined	samudra:01_rigveda.no_tags#31.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.01	y
1	31	1	c	tava vrate kavayo vidmanāpasaḥ	joined	samudra:01_rigveda.no_tags#31.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.01	n
1	31	1	d	ajāyanta maruto bhrājadṛṣṭayaḥ	joined	samudra:01_rigveda.no_tags#31.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.01	n
1	31	2	a	tvam agne prathamo aṅgirastamaḥ	joined	samudra:01_rigveda.no_tags#31.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.02	y
1	31	2	b	kavir devānāṃ pari bhūṣasi vratam	joined	samudra:01_rigveda.no_tags#31.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.02	y
1	31	2	c	vibhur viśvasmai bhuvanāya medhiraḥ	joined	samudra:01_rigveda.no_tags#31.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.02	n
1	31	2	d	dvimātā śayuḥ katidhā cid āyave	joined	samudra:01_rigveda.no_tags#31.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.02	y
1	31	3	a	tvam agne prathamo mātariśvane	joined	samudra:01_rigveda.no_tags#31.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.03	y
1	31	3	b	āvir bhava sukratūyā vivasvate	joined	samudra:01_rigveda.no_tags#31.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.03	y
1	31	3	c	arejetāṃ rodasī hotṛvūrye	joined	samudra:01_rigveda.no_tags#31.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.03	y
1	31	3	d	asaghnor bhāram ayajo maho vaso	joined	samudra:01_rigveda.no_tags#31.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.03	n
1	31	4	a	tvam agne manave dyām avāśayaḥ	joined	samudra:01_rigveda.no_tags#31.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.04	y
1	31	4	b	purūravase sukṛte sukṛttaraḥ	joined	samudra:01_rigveda.no_tags#31.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.04	y
1	31	4	c	śvātreṇa yat pitror mucyase pari	joined	samudra:01_rigveda.no_tags#31.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.04	y
1	31	4	d	ā tvā pūrvam anayann āparaṃ punaḥ	joined	samudra:01_rigveda.no_tags#31.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.04	y
1	31	5	a	tvam agne vṛṣabhaḥ puṣṭivardhanaḥ	joined	samudra:01_rigveda.no_tags#31.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.05	y
1	31	5	b	udyatasruce bhavasi śravāyyaḥ	joined	samudra:01_rigveda.no_tags#31.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.05	y
1	31	5	c	ya āhutiṃ pari vedā vaṣaṭkṛtim	joined	samudra:01_rigveda.no_tags#31.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.05	y
1	31	5	d	ekāyur agre viśa āvivāsasi	joined	samudra:01_rigveda.no_tags#31.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.05	y
1	31	6	a	tvam agne vṛjinavartaniṃ naram	joined	samudra:01_rigveda.no_tags#31.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.06	y
1	31	6	b	sakman piparṣi vidathe vicarṣaṇe	joined	samudra:01_rigveda.no_tags#31.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.06	y
1	31	6	c	yaḥ śūrasātā paritakmye dhane	joined	samudra:01_rigveda.no_tags#31.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.06	y
1	31	6	d	dabhrebhiś cit samṛtā haṃsi bhūyasaḥ	joined	samudra:01_rigveda.no_tags#31.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.06	y
1	31	7	a	tvaṃ tam agne amṛtatva uttame	joined	samudra:01_rigveda.no_tags#31.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.07	y
1	31	7	b	martaṃ dadhāsi śravase dive-dive	joined	samudra:01_rigveda.no_tags#31.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.07	y
1	31	7	c	yas tātṛṣāṇa ubhayāya janmane	joined	samudra:01_rigveda.no_tags#31.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.07	y
1	31	7	d	mayaḥ kṛṇoṣi praya ā ca sūraye	joined	samudra:01_rigveda.no_tags#31.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.07	y
1	31	8	a	tvaṃ no agne sanaye dhanānām	joined	samudra:01_rigveda.no_tags#31.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.08	y
1	31	8	b	yaśasaṃ kāruṃ kṛṇuhi stavānaḥ	joined	samudra:01_rigveda.no_tags#31.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.08	y
1	31	8	c	ṛdhyāma karmāpasā navena	joined	samudra:01_rigveda.no_tags#31.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.08	y
1	31	8	d	devair dyāvāpṛthivī prāvataṃ naḥ	joined	samudra:01_rigveda.no_tags#31.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.08	y
1	31	9	a	tvaṃ no agne pitror upastha ā	joined	samudra:01_rigveda.no_tags#31.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.09	y
1	31	9	b	devo deveṣv anavadya jāgṛviḥ	joined	samudra:01_rigveda.no_tags#31.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.09	y
1	31	9	c	tanūkṛd bodhi pramatiś ca kārave	joined	samudra:01_rigveda.no_tags#31.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.09	y
1	31	9	d	tvaṃ kalyāṇa vasu viśvam opiṣe	joined	samudra:01_rigveda.no_tags#31.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.09	y
1	31	10	a	tvam agne pramatis tvaṃ pitāsi naḥ	joined	samudra:01_rigveda.no_tags#31.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.10	y
1	31	10	b	tvaṃ vayaskṛt tava jāmayo vayam	joined	samudra:01_rigveda.no_tags#31.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.10	y
1	31	10	c	saṃ tvā rāyaḥ śatinaḥ saṃ sahasriṇaḥ	joined	samudra:01_rigveda.no_tags#31.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.10	y
1	31	10	d	suvīraṃ yanti vratapām adābhya	joined	samudra:01_rigveda.no_tags#31.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.10	y
1	31	11	a	tvām agne prathamam āyum āyave	joined	samudra:01_rigveda.no_tags#31.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.11	y
1	31	11	b	devā akṛṇvan nahuṣasya viśpatim	joined	samudra:01_rigveda.no_tags#31.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.11	y
1	31	11	c	iḍām akṛṇvan manuṣasya śāsanīm	joined	samudra:01_rigveda.no_tags#31.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.11	n
1	31	11	d	pitur yat putro mamakasya jāyate	joined	samudra:01_rigveda.no_tags#31.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.11	y
1	31	12	a	tvaṃ no agne tava deva pāyubhiḥ	joined	samudra:01_rigveda.no_tags#31.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.12	y
1	31	12	b	maghono rakṣa tanvaś ca vandya	joined	samudra:01_rigveda.no_tags#31.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.12	y
1	31	12	c	trātā tokasya tanaye gavām asi	joined	samudra:01_rigveda.no_tags#31.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.12	y
1	31	12	d	animeṣaṃ rakṣamāṇas tava vrate	joined	samudra:01_rigveda.no_tags#31.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.12	y
1	31	13	a	tvam agne yajyave pāyur antaraḥ	joined	samudra:01_rigveda.no_tags#31.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.13	n
1	31	13	b	aniṣaṅgāya caturakṣa idhyase	joined	samudra:01_rigveda.no_tags#31.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.13	n
1	31	13	c	yo rātahavyo’vṛkāya dhāyase	joined	samudra:01_rigveda.no_tags#31.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.13	y
1	31	13	d	kīreś cin mantraṃ manasā vanoṣi tam	joined	samudra:01_rigveda.no_tags#31.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.13	y
1	31	14	a	tvam agna uruśaṃsāya vāghate	joined	samudra:01_rigveda.no_tags#31.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.14	y
1	31	14	b	spārhaṃ yad rekṇaḥ paramaṃ vanoṣi tat	joined	samudra:01_rigveda.no_tags#31.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.14	y
1	31	14	c	ādhrasya cit pramatir ucyase pitā	joined	samudra:01_rigveda.no_tags#31.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.14	y
1	31	14	d	pra pākaṃ śāssi pra diśo viduṣṭaraḥ	joined	samudra:01_rigveda.no_tags#31.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.14	y
1	31	15	a	tvam agne prayatadakṣiṇaṃ naram	joined	samudra:01_rigveda.no_tags#31.15	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.15	y
1	31	15	b	varmeva syūtaṃ pari pāsi (AVP. pāhi) viśvataḥ	joined	samudra:01_rigveda.no_tags#31.15	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.15	y
1	31	15	c	svādukṣadmā yo vasatau syonakṛt	joined	samudra:01_rigveda.no_tags#31.15	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.15	y
1	31	15	d	jīvayājaṃ yajate sopamā divaḥ	joined	samudra:01_rigveda.no_tags#31.15	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.15	y
1	31	16	a	imām agne śaraṇiṃ mīmṛṣo naḥ	joined	samudra:01_rigveda.no_tags#31.16	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.16	y
1	31	16	b	imam adhvānaṃ yam agāma dūrāt (AVP.LŚ. dūram)	joined	samudra:01_rigveda.no_tags#31.16	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.16	y
1	31	16	c	āpiḥ pitā pramatiḥ somyānām	joined	samudra:01_rigveda.no_tags#31.16	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.16	y
1	31	16	d	bhṛmir asy ṛṣikṛn martyānām	joined	samudra:01_rigveda.no_tags#31.16	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.16	y
1	31	17	a	manuṣvad agne aṅgirasvad aṅgiraḥ	joined	samudra:01_rigveda.no_tags#31.17	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.17	n
1	31	17	b	yayātivat sadane pūrvavac chuce	joined	samudra:01_rigveda.no_tags#31.17	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.17	y
1	31	17	c	acha yāhy ā vahā daivyaṃ janam	joined	samudra:01_rigveda.no_tags#31.17	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.17	n
1	31	17	d	ā sādaya barhiṣi yakṣi ca priyam	joined	samudra:01_rigveda.no_tags#31.17	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.17	y
1	31	18	a	etenāgne brahmaṇā vāvṛdhasva	joined	samudra:01_rigveda.no_tags#31.18	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.18	y
1	31	18	b	śaktī vā yat te cakṛmā vidā vā	joined	samudra:01_rigveda.no_tags#31.18	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.18	y
1	31	18	c	uta pra ṇeṣy abhi vasyo asmān	joined	samudra:01_rigveda.no_tags#31.18	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.18	y
1	31	18	d	saṃ naḥ sṛja sumatyā vājavatyā	joined	samudra:01_rigveda.no_tags#31.18	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.031.html#rv01.031.18	y
1	32	1	a	indrasya nu vīryāṇi pra vocam (AVŚ. nu prā vocaṃ vīryāṇi)	joined	samudra:01_rigveda.no_tags#32.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.01	y
1	32	1	b	yāni cakāra prathamāni vajrī	joined	samudra:01_rigveda.no_tags#32.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.01	y
1	32	1	c	ahann ahim anv apas tatarda	joined	samudra:01_rigveda.no_tags#32.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.01	y
1	32	1	d	pra vakṣaṇā abhinat parvatānām	joined	samudra:01_rigveda.no_tags#32.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.01	y
1	32	2	a	ahann ahiṃ parvate śiśriyāṇam	joined	samudra:01_rigveda.no_tags#32.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.02	y
1	32	2	b	uṣarbudhaḥ svasminn añjasi	joined	samudra:01_rigveda.no_tags#32.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.02	n
1	32	2	b	tvaṣṭāsmai vajraṃ svaryaṃ tatakṣa	joined	samudra:01_rigveda.no_tags#32.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.02	y
1	32	2	c	vāśrā iva dhenavaḥ syandamānāḥ	joined	samudra:01_rigveda.no_tags#32.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.02	y
1	32	2	d	añjaḥ samudram ava jagmur āpaḥ	joined	samudra:01_rigveda.no_tags#32.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.02	y
1	32	3	a	vṛṣāyamāṇo’vṛṇīta (AVŚ. avṛṇīta) somam	joined	samudra:01_rigveda.no_tags#32.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.03	y
1	32	3	b	trikadrukeṣv apibat sutasya	joined	samudra:01_rigveda.no_tags#32.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.03	y
1	32	3	c	ā sāyakaṃ maghavādatta vajram	joined	samudra:01_rigveda.no_tags#32.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.03	y
1	32	3	d	ahann enaṃ prathamajām ahīnām	joined	samudra:01_rigveda.no_tags#32.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.03	y
1	32	4	a	yad indrāhan prathamajām ahīnām	joined	samudra:01_rigveda.no_tags#32.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.04	y
1	32	4	b	ān māyinām amināḥ prota māyāḥ	joined	samudra:01_rigveda.no_tags#32.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.04	y
1	32	4	c	āt sūryaṃ janayan dyām uṣāsam	joined	samudra:01_rigveda.no_tags#32.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.04	y
1	32	4	d	tādītnā (TB. °knā) śatruṃ (TB. śatrūn) na kilā vivitse (TB. vivatse)	joined	samudra:01_rigveda.no_tags#32.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.04	y
1	32	5	a	ahan vṛtraṃ vṛtrataraṃ vyaṃsam	joined	samudra:01_rigveda.no_tags#32.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.05	y
1	32	5	b	indro vajreṇa mahatā vadhena	joined	samudra:01_rigveda.no_tags#32.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.05	y
1	32	5	c	skandhāṃsīva kuliśenā vivṛkṇā	joined	samudra:01_rigveda.no_tags#32.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.05	y
1	32	5	d	ahiḥ śayata (AVP. śayad) upapṛk pṛthivyāḥ (TB. pṛthivyām)	joined	samudra:01_rigveda.no_tags#32.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.05	y
1	32	6	a	ayoddheva (TB. ayodhyeva) durmada ā hi juhve	joined	samudra:01_rigveda.no_tags#32.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.06	y
1	32	6	b	mahāvīraṃ tuvibādham ṛjīṣam	joined	samudra:01_rigveda.no_tags#32.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.06	y
1	32	6	c	nātārīd (TB. nātārīr) asya samṛtiṃ vadhānām (TB. badhānām)	joined	samudra:01_rigveda.no_tags#32.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.06	y
1	32	6	d	saṃ rujānāḥ pipiṣa indraśatruḥ	joined	samudra:01_rigveda.no_tags#32.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.06	y
1	32	7	a	apād ahasto apṛtanyad indram	joined	samudra:01_rigveda.no_tags#32.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.07	y
1	32	7	b	āsya vajram adhi sānau jaghāna	joined	samudra:01_rigveda.no_tags#32.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.07	y
1	32	7	c	vṛṣṇo vadhriḥ pratimānaṃ bubhūṣan	joined	samudra:01_rigveda.no_tags#32.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.07	y
1	32	7	d	purutrā vṛtro aśayad vyastaḥ	joined	samudra:01_rigveda.no_tags#32.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.07	y
1	32	8	a	nadaṃ na bhinnam amuyā śayānam	joined	samudra:01_rigveda.no_tags#32.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.08	y
1	32	8	b	mano ruhāṇā ati yanty āpaḥ	joined	samudra:01_rigveda.no_tags#32.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.08	y
1	32	8	c	yāś cid vṛtro mahinā paryatiṣṭhat	joined	samudra:01_rigveda.no_tags#32.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.08	y
1	32	8	d	tāsām ahiḥ patsutaḥśīr babhūva	joined	samudra:01_rigveda.no_tags#32.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.08	y
1	32	9	a	nīcāvayā abhavad vṛtraputrā	joined	samudra:01_rigveda.no_tags#32.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.09	y
1	32	9	b	indro asyā ava vadhar jabhāra	joined	samudra:01_rigveda.no_tags#32.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.09	n
1	32	9	c	uttarā sūr adharaḥ putra āsīt	joined	samudra:01_rigveda.no_tags#32.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.09	y
1	32	9	d	dānuḥ śaye sahavatsā na dhenuḥ	joined	samudra:01_rigveda.no_tags#32.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.09	y
1	32	10	a	atiṣṭhantīnām aniveśanānām	joined	samudra:01_rigveda.no_tags#32.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.10	y
1	32	10	b	kāṣṭhānāṃ madhye nihitaṃ śarīram	joined	samudra:01_rigveda.no_tags#32.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.10	y
1	32	10	c	vṛtrasya niṇyaṃ vi caranty āpaḥ	joined	samudra:01_rigveda.no_tags#32.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.10	n
1	32	10	d	dīrghaṃ tama āśayad indraśatruḥ	joined	samudra:01_rigveda.no_tags#32.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.10	y
1	32	11	a	dāsapatnīr ahigopā atiṣṭhan	joined	samudra:01_rigveda.no_tags#32.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.11	y
1	32	11	b	niruddhā āpaḥ paṇineva gāvaḥ	joined	samudra:01_rigveda.no_tags#32.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.11	y
1	32	11	c	apāṃ bilam apihitaṃ yad āsīt	joined	samudra:01_rigveda.no_tags#32.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.11	y
1	32	11	d	vṛtraṃ jaghanvāṃ apa tad vavāra	joined	samudra:01_rigveda.no_tags#32.11	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.11	y
1	32	12	a	aśvyo vāro abhavas tad indra	joined	samudra:01_rigveda.no_tags#32.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.12	y
1	32	12	b	sṛke yat tvā pratyahan deva ekaḥ	joined	samudra:01_rigveda.no_tags#32.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.12	y
1	32	12	c	ajayo gā ajayaḥ śūra somam	joined	samudra:01_rigveda.no_tags#32.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.12	y
1	32	12	d	avāsṛjaḥ sartave sapta sindhūn	joined	samudra:01_rigveda.no_tags#32.12	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.12	y
1	32	13	a	nāsmai vidyun na tanyatuḥ siṣedha	joined	samudra:01_rigveda.no_tags#32.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.13	y
1	32	13	b	na yāṃ miham (AVP. corruptly yāmyaham) akirad dhrāduniṃ ca	joined	samudra:01_rigveda.no_tags#32.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.13	y
1	32	13	c	indraś ca yad yuyudhāte ahiś ca	joined	samudra:01_rigveda.no_tags#32.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.13	y
1	32	13	d	utāparībhyo maghavā vi jigye	joined	samudra:01_rigveda.no_tags#32.13	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.13	n
1	32	14	a	aher yātāraṃ kam apaśya indra	joined	samudra:01_rigveda.no_tags#32.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.14	y
1	32	14	b	hṛdi yat te jaghnuṣo bhīr agachat	joined	samudra:01_rigveda.no_tags#32.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.14	n
1	32	14	c	nava ca yan navatiṃ ca sravantīḥ	joined	samudra:01_rigveda.no_tags#32.14	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.032.html#rv01.032.14	y
