dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
153269	prīti	prIti	prIti	1	1371	f
46179	ubhaya	uBaya	uBaya	1	1368	adj
140982	prabhu	praBu	praBu	1	1367	m
15897	padma	padma	padma	1	1362	mn
100456	tvac	tvac	tvac	1	1353	f
135368	kṣatra	kzatra	kzatra	1	1351	n
157394	pṛ	pf	pf	1	1351	5. P.
40135	oṣadhi	ozaDi	ozaDi	1	1348	mf
162876	pradā	pradA	pradA	1	1348	3.Ā.,1.P.,3.P.
140733	prabhā	praBA	praBA	1	1347	f
14074	kāya	kAya	kAya	1	1344	m
157774	dviṣ	dviz	dviz	1	1343	1. Ā.
99905	sainya	sEnya	sEnya	1	1338	n
29763	samāna	samAna	samAna	1	1334	adj
157846	pā	pA	pA	1	1330	2. Ā.
157399	naś	naS	naS	1	1329	1. P.
157525	sev	sev	sev	1	1328	4. P.
160014	āsthā	AsTA	AsTA	1	1328	1.P.,1.Ā.
118517	vaiśampāyana	vESampAyana	vESampAyana	1	1326	m
159897	āruh	Aruh	Aruh	1	1324	1.Ā.,1.P.,6.P.,6.Ā.
110191	hiraṇya	hiraRya	hiraRya	1	1322	n
169779	upa	upa	upa	1	1318	ind
4883	koṭi	kowi	kowi	1	1316	f
49153	bhava	Bava	Bava	1	1314	m
159171	sādhay	sADay	sADay	1	1312	10. Ā.
59273	ārta	Arta	Arta	1	1308	adj
50362	bhīmasena	BImasena	BImasena	1	1305	m
61752	ākāśa	AkASa	AkASa	1	1303	mn
12697	kalpa	kalpa	kalpa	1	1295	mn
166068	han	han	han	1	1294	adj
65581	rakta	rakta	rakta	1	1285	n
163752	ātmaka	Atmaka	Atmaka	1	1284	adj
164694	saṃyuj	saMyuj	saMyuj	1	1284	7.Ā.,4.P.,7.P.
2230	kara	kara	kara	1	1278	m
22065	abhāva	aBAva	aBAva	1	1270	m
158901	yudh	yuD	yuD	1	1267	2. P.
157768	darśay	darSay	darSay	0	1264	10. Ā.
119173	vyādhi	vyADi	vyADi	1	1257	m
128919	ga	ga	ga	1	1257	adj
89847	daitya	dEtya	dEtya	1	1256	m
152151	prātar	prAtar	prAtar	1	1253	ind
57430	ācārya	AcArya	AcArya	1	1252	m
72510	moha	moha	moha	1	1247	m
82524	tīkṣṇa	tIkzRa	tIkzRa	1	1246	adj
113531	siṃha	siMha	siMha	1	1246	m
104440	sarpis	sarpis	sarpis	1	1245	n
56366	udara	udara	udara	1	1243	n
69955	rāga	rAga	rAga	1	1243	m
127190	śūdra	SUdra	SUdra	1	1242	m
29025	netra	netra	netra	1	1240	mn
63136	āhāra	AhAra	AhAra	1	1240	m
159878	āyā	AyA	AyA	1	1239	2.P.,2.Ā.
63117	āhuti	Ahuti	Ahuti	1	1236	f
158446	vadh	vaD	vaD	1	1236	4. P.
90906	dvāra	dvAra	dvAra	1	1234	n
105129	sarvatas	sarvatas	sarvatas	1	1233	ind
7472	athavā	aTavA	aTavA	1	1231	ind
147050	dāha	dAha	dAha	1	1230	m
157616	dhṛ	Df	Df	1	1229	4. Ā.
170078	adhi	aDi	aDi	1	1227	ind
1297	kathā	kaTA	kaTA	1	1226	f
157147	juṣ	juz	juz	1	1226	6. Ā.
10561	anila	anila	anila	1	1221	m
163182	prāh	prAh	prAh	1	1220	1.P.
41440	śveta	Sveta	Sveta	1	1216	adj
76691	vānara	vAnara	vAnara	1	1208	m
164616	vyākhyā	vyAKyA	vyAKyA	1	1208	2.P.,2.Ā.
157916	sthāpay	sTApay	sTApay	0	1205	10. Ā.
37215	mala	mala	mala	1	1203	mn
157500	vraj	vraj	vraj	1	1202	1. Ā.
170864	pari	pari	pari	1	1202	ind
89392	jīvita	jIvita	jIvita	1	1198	n
24502	kumāra	kumAra	kumAra	1	1197	m
162979	prayuj	prayuj	prayuj	1	1196	7.Ā.,7.P.
131915	śilā	SilA	SilA	1	1194	f
130058	gandhaka	ganDaka	ganDaka	1	1190	mn
92905	pāna	pAna	pAna	1	1188	n
83600	toya	toya	toya	1	1187	n
108524	haya	haya	haya	1	1185	m
71090	rāvaṇa	rAvaRa	rAvaRa	1	1184	m
129389	gadā	gadA	gadA	1	1184	f
159999	āsāday	AsAday	AsAday	0	1183	10.P.,10.Ā.
61822	ākāra	AkAra	AkAra	1	1182	m
137707	mṛdu	mfdu	mfdu	1	1181	adj
97210	tāmra	tAmra	tAmra	1	1180	n
160140	utpad	utpad	utpad	1	1180	4.P.,4.Ā.
159806	ānī	AnI	AnI	1	1178	1.P.,1.Ā.
98963	sūkṣma	sUkzma	sUkzma	1	1172	adj
1752	kapāla	kapAla	kapAla	1	1168	mn
44669	navan	navan	navan	1	1168	adj
67508	vaṃśa	vaMSa	vaMSa	1	1168	m
16582	sattva	sattva	sattva	1	1165	mn
41184	śleṣman	Slezman	Slezman	1	1164	m
157380	dhyā	DyA	DyA	1	1164	3. Ā.
157938	bhaj	Baj	Baj	1	1164	1. Ā.
157579	dham	Dam	Dam	1	1162	1. Ā.
158655	dīp	dIp	dIp	1	1162	4. P.
157809	śam	Sam	Sam	1	1159	9. Ā.
9366	saṃjaya	saMjaya	saYjaya	1	1157	m
82109	tikta	tikta	tikta	1	1157	adj
164192	kvacid	kvacid	kvacid	0	1155	ind
20513	anyathā	anyaTA	anyaTA	1	1154	ind
26133	bhojana	Bojana	Bojana	1	1154	n
86273	dṛḍha	dfQa	dfQa	1	1153	adj
166835	sārdham	sArDam	sArDam	1	1153	ind
87781	jaya	jaya	jaya	1	1152	m
142781	vṛddha	vfdDa	vfdDa	1	1151	adj
166381	udañc	udaYc	udaYc	1	1151	adj
121081	vyāghra	vyAGra	vyAGra	1	1147	m
159218	hṛṣ	hfz	hfz	1	1147	1. P.
96222	tanū	tanU	tanU	1	1146	f
17266	sadṛśa	sadfSa	sadfSa	1	1145	adj
80320	lakṣmaṇa	lakzmaRa	lakzmaRa	1	1145	m
94302	pārśva	pArSva	pArSva	1	1145	mn
46119	upāya	upAya	upAya	1	1144	m
57770	ātmaja	Atmaja	Atmaja	1	1143	m
159985	āśri	ASri	ASri	1	1143	1.P.,1.Ā.
31528	abhra	aBra	aBra	1	1141	mn
51687	cetas	cetas	cetas	1	1141	n
65186	yogin	yogin	yogin	1	1139	m
64646	yuta	yuta	yuta	1	1138	adj
20534	anyonya	anyonya	anyonya	1	1135	adj
21223	apaha	apaha	apaha	1	1135	adj
63327	itas	itas	itas	1	1135	ind
70022	rāghava	rAGava	rAGava	1	1135	m
121616	vinā	vinA	vinA	1	1134	ind
30049	samaya	samaya	samaya	1	1132	m
156948	grāma	grAma	grAma	1	1132	mn
161481	nivṛt	nivft	nivft	1	1132	1.P.,1.Ā.
64064	īśa	ISa	ISa	1	1130	m
75566	vasu	vasu	vasu	1	1128	mn
162460	pratigrah	pratigrah	pratigrah	1	1126	9.P.,1.P.,9.Ā.
160160	utsṛj	utsfj	utsfj	1	1125	6.Ā.,6.P.
106051	siddha	sidDa	sidDa	1	1123	m
136357	muhur	muhur	muhur	1	1119	ind
157933	budh	buD	buD	1	1118	1. Ā.
72351	mokṣa	mokza	mokza	1	1116	m
163524	vimuc	vimuc	vimuc	1	1113	4.P.,6.Ā.,6.P.,4.Ā.
50115	bhikṣu	Bikzu	Bikzu	1	1110	m
157336	śī	SI	SI	1	1109	4. Ā.
98257	suvarṇa	suvarRa	suvarRa	1	1107	n
47050	vāsudeva	vAsudeva	vAsudeva	1	1106	m
159946	āviś	AviS	AviS	1	1104	6.Ā.,6.P.
157970	muh	muh	muh	1	1103	4. Ā.
158673	abhidhā	aBiDA	aBiDA	1	1103	3.Ā.,3.P.
36151	manu	manu	manu	1	1100	m
160029	svap	svap	svap	1	1100	1. Ā.
9595	adhyāya	aDyAya	aDyAya	1	1099	m
58281	ānanda	Ananda	Ananda	1	1098	m
103828	sambhava	samBava	samBava	1	1098	m
161438	nirvap	nirvap	nirvap	1	1098	1.P.,1.Ā.
42667	dhīmat	DImat	DImat	1	1097	adj
111820	sāgara	sAgara	sAgara	1	1095	m
126217	śīla	SIla	SIla	1	1095	mn
160725	upās	upAs	upAs	1	1094	2.Ā.,1.Ā.,2.P.,4.P.,1.P.
130262	gāyatrī	gAyatrI	gAyatrI	1	1093	f
157296	yam	yam	yam	1	1093	6. P.
156177	kalpay	kalpay	kalpay	0	1092	10. Ā.
164247	caturtha	caturTa	caturTa	1	1092	adj
78072	mahī	mahI	mahI	1	1090	f
100937	dadhi	daDi	daDi	1	1089	n
202709	bhṛśam	BfSam	BfSam	1	1089	ind
43000	dhṛtarāṣṭra	DftarAzwra	DftarAzwra	1	1088	m
132861	śiṣya	Sizya	Sizya	1	1086	m
134074	kratu	kratu	kratu	1	1085	m
157953	mad	mad	mad	1	1085	3. P.
15172	pañcama	paYcama	paYcama	1	1084	adj
142807	vṛddhi	vfdDi	vfdDi	1	1084	f
154379	bali	bali	bali	1	1084	m
42661	dhī	DI	DI	1	1082	f
36632	manda	manda	manda	1	1081	adj
98826	suhṛd	suhfd	suhfd	1	1080	m
94767	piṇḍa	piRqa	piRqa	1	1079	mn
33717	nārada	nArada	nArada	1	1078	m
99723	senā	senA	senA	1	1075	f
29513	samanvita	samanvita	samanvita	1	1074	adj
47856	vikrama	vikrama	vikrama	1	1074	m
94501	pāśa	pASa	pASa	1	1074	m
27462	nimitta	nimitta	nimitta	1	1073	n
157255	dru	dru	dru	1	1073	9. P.
159014	vṛ	vf	vf	1	1072	5. Ā.
134289	kva	kva	kva	1	1071	ind
163082	praśaṃs	praSaMs	praSaMs	1	1071	1.P.,1.Ā.
2379	karaṇa	karaRa	karaRa	1	1070	n
114497	svabhāva	svaBAva	svaBAva	1	1070	m
156197	kṣi	kzi	kzi	1	1070	4. Ā.
74014	yava	yava	yava	1	1068	mn
43317	dhvaja	Dvaja	Dvaja	1	1067	mn
122839	vidhāna	viDAna	viDAna	1	1067	n
121755	svasti	svasti	svasti	1	1064	fn
136861	mukhya	muKya	muKya	1	1064	adj
4545	keśa	keSa	keSa	1	1062	m
157849	piṣ	piz	piz	1	1062	1. P.
170735	sakhi	saKi	saKi	1	1062	m
157624	spṛś	spfS	spfS	1	1059	6. Ā.
33635	nārāyaṇa	nArAyaRa	nArAyaRa	1	1057	m
160242	uddhṛ	udDf	udDf	1	1056	1.P.,1.Ā.
169357	tathāgata	taTAgata	taTAgata	1	1056	m
6274	aṅgula	aNgula	aNgula	1	1054	mn
157330	viś	viS	viS	1	1053	3. P.
103343	snāna	snAna	snAna	1	1052	n
149085	bṛhat	bfhat	bfhat	1	1052	adj
116387	śaṅkha	SaNKa	SaNKa	1	1051	mn
71129	rāṣṭra	rAzwra	rAzwra	1	1050	mn
123084	vibhu	viBu	viBu	1	1049	adj
79717	retas	retas	retas	1	1048	n
82410	tila	tila	tila	1	1045	mn
106472	sītā	sItA	sItA	1	1043	f
61292	asthi	asTi	asTi	1	1042	n
64537	yāvat	yAvat	yAvat	1	1041	adj
104309	sarpa	sarpa	sarpa	1	1040	m
63411	indu	indu	indu	1	1034	m
156121	aś	aS	aS	1	1034	1. Ā.
69437	varcas	varcas	varcas	1	1032	n
128527	gaṅgā	gaNgA	gaNgA	1	1031	f
33685	nārī	nArI	nArI	1	1028	f
157677	kāmay	kAmay	kAmay	0	1028	10. P.
33018	nāga	nAga	nAga	1	1025	mn
58821	ābha	ABa	ABa	1	1025	adj
159952	āvṛ	Avf	Avf	1	1025	5.Ā.,5.P.
72933	yajus	yajus	yajus	1	1024	n
109986	hita	hita	hita	1	1020	n
159885	ārabh	AraB	AraB	1	1020	1.Ā.,1.P.
11585	aneka	aneka	aneka	1	1019	adj
46498	vāra	vAra	vAra	1	1017	mn
88630	jāti	jAti	jAti	1	1016	f
91609	dhanaṃjaya	DanaMjaya	DanaYjaya	1	1016	m
140824	prada	prada	prada	1	1016	adj
161342	niyam	niyam	niyam	1	1013	1.P.,1.Ā.
23494	kila	kila	kila	1	1012	ind
158094	vṛ	vf	vf	1	1011	1. Ā.
158253	antardhā	antarDA	antarDA	1	1011	3.Ā.,3.P.
12562	kalā	kalA	kalA	1	1010	f
20511	anyatra	anyatra	anyatra	1	1010	ind
33491	nābhi	nABi	nABi	1	1009	f
104125	sarasvatī	sarasvatI	sarasvatI	1	1009	f
132281	śānti	SAnti	SAnti	1	1009	f
18611	paraspara	paraspara	paraspara	1	1008	adj
135577	kṣetra	kzetra	kzetra	1	1007	mn
147894	bāla	bAla	bAla	1	1007	m
96086	tadvat	tadvat	tadvat	1	1006	ind
48288	vijñāna	vijYAna	vijYAna	1	1005	n
148996	buddha	budDa	budDa	1	1005	m
127714	śaila	SEla	SEla	1	1004	mn
26038	bhoga	Boga	Boga	1	1002	m
17663	saṃdhi	saMDi	sanDi	1	1000	mf
93038	pāka	pAka	pAka	1	1000	m
67809	vaktra	vaktra	vaktra	1	998	n
86502	dṛṣṭi	dfzwi	dfzwi	1	998	f
86111	duhitṛ	duhitf	duhitf	1	997	f
137099	mṛd	mfd	mfd	1	995	f
17277	sadyas	sadyas	sadyas	1	993	ind
76638	vādin	vAdin	vAdin	1	993	adj
27173	matsya	matsya	matsya	1	992	m
123966	gir	gir	gir	1	991	f
119779	svar	svar	svar	1	990	ind
163102	prasad	prasad	prasad	1	989	1.P.,1.Ā.
162461	ādika	Adika	Adika	1	988	adj
43702	nagara	nagara	nagara	1	986	mn
162415	praṇam	praRam	praRam	1	985	1.P.,1.Ā.
127801	śoṇita	SoRita	SoRita	1	984	n
157561	hvā	hvA	hvA	1	981	1. P.
7813	adharma	aDarma	aDarma	1	980	m
47808	vikāra	vikAra	vikAra	1	980	mn
50449	bhuja	Buja	Buja	1	979	m
130231	gātra	gAtra	gAtra	1	977	n
1051	kaṇṭha	kaRWa	kaRWa	1	976	m
43546	nakṣatra	nakzatra	nakzatra	1	975	mn
3066	kuṣṭha	kuzWa	kuzWa	1	973	mn
30129	samidh	samiD	samiD	1	973	f
91885	dhara	Dara	Dara	1	973	adj
159722	ākhyā	AKyA	AKyA	1	972	4.P.,2.P.,2.Ā.
162523	pratipad	pratipad	pratipad	1	972	4.P.,4.Ā.
87924	jarā	jarA	jarA	1	970	f
159738	ācar	Acar	Acar	1	970	1.P.,1.Ā.
111114	homa	homa	homa	1	969	m
202677	kṣipram	kzipram	kzipram	1	969	ind
214859	ud	ud	ud	1	969	ind
40729	śrīmat	SrImat	SrImat	1	968	adj
116236	vraṇa	vraRa	vraRa	1	968	mn
20259	parvan	parvan	parvan	1	967	n
48731	bhadra	Badra	Badra	1	966	adj
63112	āhavanīya	AhavanIya	AhavanIya	1	966	m
140981	prabhu	praBu	praBu	1	966	adj
202685	satatam	satatam	satatam	1	966	ind
158373	tarpay	tarpay	tarpay	0	965	10. Ā.
1239	kaṭu	kawu	kawu	1	964	adj
102445	stoma	stoma	stoma	1	962	m
163648	visṛj	visfj	visfj	1	962	6.Ā.,6.P.,1.P.,4.Ā.
160196	udi	udi	udi	1	960	2.Ā.,1.Ā.,2.P.,4.P.,1.P.,4.Ā.
42174	saṃyoga	saMyoga	saMyoga	1	958	m
144306	pīta	pIta	pIta	1	958	adj
157989	yojay	yojay	yojay	0	958	10. Ā.
72794	yakṣa	yakza	yakza	1	955	m
73751	yantra	yantra	yantra	1	953	mn
121731	svarṇa	svarRa	svarRa	1	953	n
145228	pūrvavat	pUrvavat	pUrvavat	1	953	ind
146676	dāruṇa	dAruRa	dAruRa	1	953	adj
157285	sad	sad	sad	1	953	6. P.
4628	keśava	keSava	keSava	1	951	m
71896	rūkṣa	rUkza	rUkza	1	950	adj
137750	megha	meGa	meGa	1	950	m
24343	kutas	kutas	kutas	1	949	ind
76319	vāja	vAja	vAja	1	949	m
144941	pūjā	pUjA	pUjA	1	947	f
33827	nāśana	nASana	nASana	1	946	adj
136588	mūṣā	mUzA	mUzA	1	946	f
112959	sāra	sAra	sAra	1	945	mn
140977	prabhāva	praBAva	praBAva	1	942	m
160264	udyam	udyam	udyam	1	942	6.P.,1.P.,1.Ā.
153605	bandha	banDa	banDa	1	940	m
41006	śrotra	Srotra	Srotra	1	939	n
56494	udaya	udaya	udaya	1	938	m
116730	śaṃkara	SaMkara	SaNkara	1	938	m
147329	bahis	bahis	bahis	1	937	ind
159736	ācakṣ	Acakz	Acakz	1	937	1.Ā.,2.Ā.,1.P.
38665	ṛta	fta	fta	1	935	n
57409	ācāra	AcAra	AcAra	1	935	m
32078	ambu	ambu	ambu	1	934	n
103571	sparśa	sparSa	sparSa	1	934	m
35895	madhyama	maDyama	maDyama	1	933	adj
59245	āyudha	AyuDa	AyuDa	1	933	mn
67102	locana	locana	locana	1	933	n
68966	vayas	vayas	vayas	1	933	n
32165	amla	amla	amla	1	932	adj
157821	pātay	pAtay	pAtay	0	929	10. Ā.
166710	drava	drava	drava	1	929	mn
120428	vaiśya	vESya	vESya	1	927	m
164822	saṃsthā	saMsTA	saMsTA	1	927	1.P.,1.Ā.
7571	aditi	aditi	aditi	1	926	f
62752	āśraya	ASraya	ASraya	1	926	m
39573	ekaika	ekEka	ekEka	1	925	adj
96158	tanu	tanu	tanu	1	925	f
9484	adhipa	aDipa	aDipa	1	923	m
68906	vapus	vapus	vapus	1	923	n
77920	maheśvara	maheSvara	maheSvara	1	922	m
95220	jyeṣṭha	jyezWa	jyezWa	1	922	adj
76992	mahādeva	mahAdeva	mahAdeva	1	921	m
92634	pavitra	pavitra	pavitra	1	921	n
21861	apsaras	apsaras	apsaras	1	919	f
59226	āyuṣmat	Ayuzmat	Ayuzmat	1	919	adj
154335	balavat	balavat	balavat	1	919	adj
132711	śiva	Siva	Siva	1	917	adj
97328	tāra	tAra	tAra	1	916	mn
105191	salila	salila	salila	1	914	n
156119	aś	aS	aS	1	914	1. P.
14735	pakva	pakva	pakva	1	913	adj
77274	mahābhāga	mahABAga	mahABAga	1	912	adj
94045	pārada	pArada	pArada	1	912	mn
31884	amṛta	amfta	amfta	1	911	adj
53321	ardha	arDa	arDa	1	907	adj
159907	ālabh	AlaB	AlaB	1	907	1.Ā.,1.P.
23199	kāsa	kAsa	kAsa	1	906	m
42165	saṃyuta	saMyuta	saMyuta	1	904	adj
3023	kuśala	kuSala	kuSala	1	903	adj
73217	yatna	yatna	yatna	1	899	m
365	auṣadha	OzaDa	OzaDa	1	898	n
161308	nipat	nipat	nipat	1	898	1.P.,1.Ā.
41364	śvāsa	SvAsa	SvAsa	1	897	m
42817	dhūma	DUma	DUma	1	897	mn
105710	sahas	sahas	sahas	1	894	n
158707	pīḍay	pIqay	pIqay	0	893	10. Ā.
13004	kaṣāya	kazAya	kazAya	1	891	adj
69540	raśmi	raSmi	raSmi	1	891	mf
9039	saṃgrāma	saMgrAma	saNgrAma	1	890	mn
155461	prayatna	prayatna	prayatna	1	890	m
158015	rudh	ruD	ruD	1	890	1. P.
202704	āśu	ASu	ASu	1	890	ind
25015	bhuvana	Buvana	Buvana	1	889	n
34970	nija	nija	nija	1	889	adj
119695	svapna	svapna	svapna	1	889	mn
62886	āsya	Asya	Asya	1	888	n
116840	śaraṇa	SaraRa	SaraRa	1	888	n
154308	barhis	barhis	barhis	1	887	mn
157633	adhī	aDI	aDI	1	886	4.P.,2.P.,2.Ā.,4.Ā.
42443	dhāman	DAman	DAman	1	885	n
156931	grahaṇa	grahaRa	grahaRa	1	885	n
170034	kaścana	kaScana	kaScana	1	885	pron
62121	āgneya	Agneya	Agneya	1	884	adj
101731	saumya	sOmya	sOmya	1	883	adj
162399	prajan	prajan	prajan	1	882	4.P.,1.P.,1.Ā.,4.Ā.
88935	jit	jit	jit	1	881	adj
151320	prajñāpāramitā	prajYApAramitA	prajYApAramitA	1	881	f
50302	bhīma	BIma	BIma	1	880	adj
167768	niveday	niveday	niveday	0	879	10.P.,10.Ā.
101010	danta	danta	danta	1	878	mn
157338	su	su	su	1	878	6. P.
40838	śruti	Sruti	Sruti	1	877	f
160455	upapad	upapad	upapad	1	876	4.P.,4.Ā.
78957	mānava	mAnava	mAnava	1	875	m
160406	upadhā	upaDA	upaDA	1	875	3.Ā.,3.P.
79021	mānuṣa	mAnuza	mAnuza	1	874	adj
50269	bhiṣaj	Bizaj	Bizaj	1	873	m
163313	śukra	Sukra	Sukra	1	871	n
166384	pratyañc	pratyaYc	pratyaYc	1	870	adj
153639	bandhu	banDu	banDu	1	869	m
137506	muhūrta	muhUrta	muhUrta	1	868	mn
158270	av	av	av	1	867	1. Ā.
160546	upaviś	upaviS	upaviS	1	866	6.P.
8368	saṃskāra	saMskAra	saMskAra	1	865	m
10629	anīka	anIka	anIka	1	865	mn
8639	sakala	sakala	sakala	1	862	adj
38395	ūrj	Urj	Urj	0	862	f
157237	tṛ	tf	tf	1	862	3. P.
166088	vidvas	vidvas	vidvas	1	857	adj
157564	atī	atI	atI	1	856	1.P.,2.P.,2.Ā.
158652	dīkṣ	dIkz	dIkz	1	855	1. P.
75287	vasiṣṭha	vasizWa	vasizWa	1	854	m
109141	harṣa	harza	harza	1	853	m
89128	jihvā	jihvA	jihvA	1	852	f
146892	divasa	divasa	divasa	1	852	mn
4957	kopa	kopa	kopa	1	851	m
9068	saṃgha	saMGa	saNGa	1	851	m
44486	nava	nava	nava	1	851	adj
40052	ogha	oGa	oGa	1	847	m
114849	śakya	Sakya	Sakya	1	846	adj
50599	caru	caru	caru	1	844	m
135428	kṣāra	kzAra	kzAra	1	842	m
145820	darbha	darBa	darBa	1	841	m
13350	kāñcana	kAYcana	kAYcana	1	840	n
157236	tuṣ	tuz	tuz	1	840	4. Ā.
142893	vṛṣṭi	vfzwi	vfzwi	1	839	f
159612	avarudh	avaruD	avaruD	1	839	7.Ā.,7.P.
64850	yudh	yuD	yuD	1	838	f
115776	śanais	SanEs	SanEs	1	837	ind
146659	dāra	dAra	dAra	1	837	mn
162912	prapad	prapad	prapad	1	836	4.P.,4.Ā.
121048	vyāsa	vyAsa	vyAsa	1	835	m
32041	ambara	ambara	ambara	1	834	n
126285	śukla	Sukla	Sukla	1	833	adj
217142	cit	cit	cit	1	833	ind
105151	sarvatra	sarvatra	sarvatra	1	832	ind
157760	duṣ	duz	duz	1	829	4. Ā.
28612	nīla	nIla	nIla	1	828	adj
36896	maraṇa	maraRa	maraRa	1	827	n
43248	dhruva	Druva	Druva	1	827	adj
140020	pratiṣṭhā	pratizWA	pratizWA	1	827	f
157155	jval	jval	jval	1	827	1. Ā.
53303	arthin	arTin	arTin	1	826	adj
28873	nṛpati	nfpati	nfpati	1	824	m
74330	yāma	yAma	yAma	1	824	m
88861	jāla	jAla	jAla	1	824	n
140053	pratyaya	pratyaya	pratyaya	1	824	m
76427	vājin	vAjin	vAjin	1	823	m
216732	ni	ni	ni	1	823	ind
121824	svara	svara	svara	1	822	m
167010	kadācid	kadAcid	kadAcid	0	822	ind
59137	āyatana	Ayatana	Ayatana	1	821	n
81159	lavaṇa	lavaRa	lavaRa	1	820	n
163183	pre	pre	pre	1	818	2.P.
154363	balin	balin	balin	1	816	adj
94467	pāvaka	pAvaka	pAvaka	1	815	m
159656	avasthā	avasTA	avasTA	1	814	1.P.,1.Ā.
39926	aindra	Endra	Endra	1	811	adj
75316	vasu	vasu	vasu	1	809	n
127269	śṛṅga	SfNga	SfNga	1	808	n
147893	bāla	bAla	bAla	1	807	adj
69769	rasāyana	rasAyana	rasAyana	1	806	n
83182	tṛṇa	tfRa	tfRa	1	806	n
158662	duh	duh	duh	1	806	1. Ā.
159062	abhiṣic	aBizic	aBizic	1	805	4.P.,6.Ā.,6.P.
165559	samprāp	samprAp	samprAp	1	804	5.Ā.,5.P.
202991	kramāt	kramAt	kramAt	1	804	ind
40407	śrāddha	SrAdDa	SrAdDa	1	803	n
32142	ambhas	amBas	amBas	1	802	n
102988	sthiti	sTiti	sTiti	1	802	f
78193	mātrā	mAtrA	mAtrA	1	801	f
106814	sukha	suKa	suKa	1	801	adj
166499	arcay	arcay	arcay	0	801	10. Ā.
8677	sakṛt	sakft	sakft	1	800	ind
79248	māruta	mAruta	mAruta	1	800	m
105166	sarvaśas	sarvaSas	sarvaSas	1	800	ind
125876	śuddhi	SudDi	SudDi	1	800	f
43197	dhyāna	DyAna	DyAna	1	799	mn
161564	nyas	nyas	nyas	1	798	1.Ā.,2.P.,4.P.,1.P.,4.Ā.
3867	kṛtsna	kftsna	kftsna	1	797	adj
37121	martya	martya	martya	1	797	m
28839	nūnam	nUnam	nUnam	1	796	ind
160400	upadiś	upadiS	upadiS	1	796	6.Ā.,6.P.
5900	agnihotra	agnihotra	agnihotra	1	794	n
93897	pāpman	pApman	pApman	1	794	m
130893	śāpa	SApa	SApa	1	794	m
60696	asat	asat	asat	1	793	adj
87520	janārdana	janArdana	janArdana	1	793	m
42059	ṣoḍaśan	zoqaSan	zoqaSan	1	792	adj
157709	anugam	anugam	anugam	1	792	1.P.,1.Ā.
29632	samasta	samasta	samasta	1	791	adj
59604	ārya	Arya	Arya	1	791	adj
78348	mākṣika	mAkzika	mAkzika	1	791	mfn
158840	sah	sah	sah	1	791	1. P.
82672	tīvra	tIvra	tIvra	1	790	adj
159812	āpad	Apad	Apad	1	789	4.P.,4.Ā.
160035	hiṃs	hiMs	hiMs	1	788	7. Ā.
100613	dakṣiṇatas	dakziRatas	dakziRatas	1	786	ind
103003	sthira	sTira	sTira	1	785	adj
82070	tāvat	tAvat	tAvat	1	784	adj
121812	sveda	sveda	sveda	1	783	m
166113	vāri	vAri	vAri	1	782	n
36523	mantrin	mantrin	mantrin	1	781	m
155860	prājña	prAjYa	prAjYa	1	780	adj
202697	samantataḥ	samantataH	samantata	1	780	ind
84635	dīkṣā	dIkzA	dIkzA	1	779	f
164962	saṃdhā	saMDA	sanDA	1	779	3.Ā.,1.P.,3.P.
158023	lip	lip	lip	1	778	4. Ā.
167156	akṣi	akzi	akzi	1	778	n
111778	sākṣāt	sAkzAt	sAkzAt	1	777	ind
142153	vṛtra	vftra	vftra	1	777	m
156212	khyā	KyA	KyA	1	777	4. P.
157904	śuc	Suc	Suc	1	777	6. Ā.
157856	pūray	pUray	pUray	1	776	10. Ā.
164351	candana	candana	candana	1	776	mn
141134	vistara	vistara	vistara	1	773	m
75625	vasti	vasti	vasti	1	772	mf
39506	ekādaśan	ekAdaSan	ekAdaSan	1	771	adj
154572	prayoga	prayoga	prayoga	1	771	m
157681	kīrtay	kIrtay	kIrtay	1	771	10. Ā.
202527	viśeṣataḥ	viSezataH	viSezata	0	770	ind
35146	nidhana	niDana	niDana	1	769	mn
168124	adhipati	aDipati	aDipati	1	769	m
5605	akhila	aKila	aKila	1	768	adj
14154	kārin	kArin	kArin	1	767	adj
52690	chāyā	CAyA	CAyA	1	767	f
113481	sāhasra	sAhasra	sAhasra	1	766	adj
5541	akṣa	akza	akza	1	765	n
12894	kavi	kavi	kavi	1	765	m
66668	rati	rati	rati	1	765	f
90624	druma	druma	druma	1	763	m
123001	vipula	vipula	vipula	1	763	adj
46945	vāsa	vAsa	vAsa	1	762	m
130656	śākhā	SAKA	SAKA	1	761	f
43960	nandana	nandana	nandana	1	760	m
58264	ānana	Anana	Anana	1	758	n
89894	daiva	dEva	dEva	1	758	n
158535	yāc	yAc	yAc	1	755	1. Ā.
158867	bhañj	BaYj	BaYj	1	754	4. P.
18377	sabhā	saBA	saBA	1	752	f
9718	adhvan	aDvan	aDvan	1	751	m
160195	udāhṛ	udAhf	udAhf	1	751	1.P.,2.P.,1.Ā.
163114	prasū	prasU	prasU	1	751	6.P.,2.Ā.,1.Ā.,2.P.,4.P.,1.P.,4.Ā.
3818	kṛcchra	kfcCra	kfcCra	0	750	mn
65205	yojana	yojana	yojana	1	749	fn
12685	kalka	kalka	kalka	1	748	mn
42371	dhānya	DAnya	DAnya	1	748	n
137465	mūrti	mUrti	mUrti	1	747	f
