num	saying_id	difficulty	vocab	fusion	n_chunks	n_tokens	n_unanalyzable	pct_w1b	syllables	metre	metre_method	iast_head
6543	Saying 6543	0.4522	0.7646	0.0952	19	21	4	0.6	44	indravajrā	vidyut-chandas	śyāmā priyā keśava eva devo māno dhanaṃ manmatha eva dhanvī
6546	Saying 6546	0.6124	0.8116	0.3846	8	13	4	0.333	32	anuṣṭubh	syllable-heuristic	śraddadhānaḥ śubhāṃ vidyāmādadītāvarādapi
6547	Saying 6547	0.5428	0.8428	0.2	12	15	5	0.429	42		unresolved	śraddhābījo vipravedāmbusiktaḥ śākhā vidyāstāścatasro daśāpi
6548	Saying 6548	0.5529	0.7981	0.2727	8	11	5	0.444	32	anuṣṭubh	syllable-heuristic	śraddhāhīnaṃ kriyāhīnaṃ dambhamāśritya yatkṛtam
6549	Saying 6549	0.4281	0.6776	0.1429	12	14	2	0.8	32	anuṣṭubh	syllable-heuristic	śramaṇasturago rājā mayūraḥ kuñjaro vṛṣaḥ
6550	Saying 6550	0.4145	0.7146	0.0714	13	14	4	0.455	40	āryā	vidyut-chandas	śramayati śarīramadhikaṃ bhramayati cetaḥ karoti santāpam
6551	Saying 6551	0.4448	0.7611	0.0833	11	12	4	0.5	33		unresolved	śrāddhaṃ pitṛbhyo na dadāti daivatāni na cārcati
6552	Saying 6552	0.3711	0.5318	0.1875	13	16	2	0.769	32	anuṣṭubh	syllable-heuristic	śriya etāḥ striyo nāma satkāryā bhūtimicchatā
6553	Saying 6553	0.6073	0.7887	0.4	9	15	3	0.444	32	anuṣṭubh	syllable-heuristic	śriyā hyabhīkṣṇaṃ saṃvāso mohayatyavicakṣaṇam
6554	Saying 6554	0.5749	0.7654	0.3571	18	28	7	0.455	67		unresolved	śriyo dolālolā viṣayajarasāḥ prāntavirasā
6555	Saying 6555	0.5068	0.8628	0.1	9	10	5	0.25	41		unresolved	śrīparicayājjaḍā api bhavantyabhijño vidagdhacaritānām
6556	Saying 6556	0.4531	0.5995	0.2857	10	14	2	0.727	32	anuṣṭubh	syllable-heuristic	śrīmantaṃ jñātimāsādya yo jñātiravasīdati
6559	Saying 6559	0.6387	0.76	0.5	6	12	2	0.556	31		unresolved	śrīrmaṅgalātprabhavati prāgalbhyātsaṃpravardhate
6560	Saying 6560	0.4697	0.6932	0.2143	11	14	5	0.643	32	anuṣṭubh	syllable-heuristic	śrutaṃ satyaṃ tapaḥ śīlaṃ vijñānaṃ sattvamunnatam
6561	Saying 6561	0.6065	0.7543	0.4375	9	16	3	0.5	32	anuṣṭubh	syllable-heuristic	śrutaṃ kṛtadhiyāṃ saṅgājjāyate vinayaḥ śrutāt
6562	Saying 6562	0.6211	0.8911	0.3125	22	32	11	0.19	68	śikhariṇī	vidyut-chandas	śrutaṃ dṛṣṭaṃ spṛṣṭaṃ smṛtamapi nṛṇāṃ hlādajananaṃ
6563	Saying 6563	0.509	0.6262	0.375	10	16	3	0.75	32	udgīti	vidyut-chandas	śrutaṃ prajñānugaṃ yasya prajñā caiva śrutānugā
6564	Saying 6564	0.4015	0.7529	0.0	6	6	2	0.6	32	anuṣṭubh	syllable-heuristic	sśrutaśīlopasaṃpannānakasmādeva durjanaḥ
6565	Saying 6565	0.3662	0.5116	0.2	12	15	0	0.909	32	anuṣṭubh	syllable-heuristic	śrutā bhavati tāpāya dṛṣṭā conmādakāriṇī
6566	Saying 6566	0.5267	0.6375	0.4	9	15	1	0.727	32	anuṣṭubh	syllable-heuristic	śrutābhilaṣitā piṭā spṛṣṭā dṛṣṭāvagāhitā
6567	Saying 6567	0.4262	0.5659	0.2667	11	15	3	0.727	33		unresolved	śrutistu khalviyaṃ satyā laukikī pratibhāti me
6568	Saying 6568	0.5136	0.6713	0.3333	12	18	2	0.636	30		unresolved	śrutenaṃ tapasā śriyā vā vikameṇa vā
6569	Saying 6569	0.4359	0.663	0.1765	14	17	1	0.812	48		unresolved	śrutena buddhirvyasanena mūrkhatā
6570	Saying 6570	0.4746	0.6273	0.3	7	10	2	0.625	32	anuṣṭubh	syllable-heuristic	śrutena mantrasiddhiśca bhavenna pṛthivīpateḥ
6571	Saying 6571	0.4586	0.7804	0.0909	20	22	10	0.455	86		unresolved	śrutvā tanvyā niśīthe navadhanarasitaṃ viślathāṅgaṃ patitvā
6572	Saying 6572	0.4874	0.7194	0.2222	14	18	4	0.5	45		unresolved	śrutvātidūre bhavadīyakīrtiṃ karṇau ca tuṣṭau na ca cakṣuṣī 
6573	Saying 6573	0.4527	0.5207	0.375	10	16	1	0.917	32	anuṣṭubh	syllable-heuristic	śrutvā dharmaṃ vijānāti śrutvā tyajati durmatim
6574	Saying 6574	0.434	0.6574	0.1786	23	28	6	0.65	84		unresolved	śrutvā nāmāpi yasya sphuṭaghanapulakaṃ jāyate 'ṅga samantā-
6575	Saying 6575	0.5469	0.7165	0.3529	11	17	3	0.7	32	anuṣṭubh	syllable-heuristic	śrutvā yaḥ suhṛdāṃ śāstraṃ martyo na pratipadyete
6576	Saying 6576	0.4405	0.6669	0.1818	9	11	3	0.6	32	anuṣṭubh	syllable-heuristic	śrutvāyāntaṃ bahiḥ kāntamasamāptavibhūṣayā
6577	Saying 6577	0.4882	0.6966	0.25	12	16	5	0.643	32	anuṣṭubh	syllable-heuristic	śrutvā sāṅgrāmikiṃ vārttāṃ bhaviṣyāṃ svāminaṃ prati
6578	Saying 6578	0.5019	0.7661	0.2	8	10	5	0.375	31		unresolved	śrūyatāṃ dharmasarvasvaṃ yaduktaṃ śāstrakoṭibhiḥ
6579	Saying 6579	0.5657	0.7482	0.3571	9	14	3	0.375	32	anuṣṭubh	syllable-heuristic	śrūyatāṃ dharmasarvasvaṃ śrutvā caivāvadhāryatām
6580	Saying 6580	0.6157	0.717	0.5	10	20	4	0.625	45		unresolved	śreyaḥ prajāpālanameva rājño yatsāṃparāye sukṛtātṣaṣṭhamaṃśa
6581	Saying 6581	0.5233	0.8936	0.1	9	10	5	0.25	32	anuṣṭubh	syllable-heuristic	śreyastailaṃ hi piṇyākādghṛtaṃ śreya udaśvitaḥ
6582	Saying 6582	0.5517	0.7427	0.3333	8	12	3	0.6	32	anuṣṭubh	syllable-heuristic	śreyānsvadharmo viguṇaḥ paradharmātsvanuṣṭhitāt
6583	Saying 6583	0.521	0.6588	0.3636	7	11	2	0.667	32	anuṣṭubh	syllable-heuristic	śreyānsvadharmo viguṇaḥ paradharmātsvanuṣṭhitāt
6584	Saying 6584	0.5201	0.6663	0.3529	11	17	3	0.6	32	anuṣṭubh	syllable-heuristic	śresṭhebhyaḥ sadṛśebhyaśca jaghanyebhyo rajasvalā
6585	Saying 6585	0.513	0.8273	0.1538	11	13	6	0.3	31		unresolved	śrovyaṃ ca hitaiṣibhyo bhṛtyebhyo bhūtimicchatā
6586	Saying 6586	0.4763	0.6743	0.25	15	20	2	0.769	47		unresolved	śrotraṃ śrutenaiva na kuṇḍalena dānena pāṇirna pāṇirna tu ka
6587	Saying 6587	0.5752	0.6765	0.4595	20	37	6	0.607	75		unresolved	ślādhyaṃ janma surūpatā dhanikatā nīrogatā prājñatā
6588	Saying 6588	0.5184	0.813	0.1818	18	22	9	0.429	76		unresolved	ślādhyaṃ nīrasakāṣṭhatāḍanaśataṃ ślāghyaḥ pracaṇḍātapaḥ
6589	Saying 6589	0.5033	0.7154	0.2609	17	23	4	0.714	44		unresolved	ślādhyaḥ sa eko bhuvi mānavānāṃ sa uttamaḥ satpuruṣaḥ sa dha
6590	Saying 6590	0.6707	0.7942	0.5294	8	17	2	0.417	32	anuṣṭubh	syllable-heuristic	ślādhyā cānandanīyā ca mahatāmupakāritā
6591	Saying 6591	0.4442	0.7319	0.1154	23	26	6	0.571	68	mandākrāntā	vidyut-chandas	śliṣṭaḥ kaṇṭhe kimiti na mayā mūḍhayā prāṇanātha-
6592	Saying 6592	0.4742	0.6832	0.2353	13	17	3	0.6	32	anuṣṭubh	syllable-heuristic	śleṣmāśru bāndhavairmuktaṃ preto bhuṅkte yato 'vaśaḥ
6593	Saying 6593	0.5076	0.7132	0.2727	8	11	2	0.545	32	anuṣṭubh	syllable-heuristic	ślokārdhena pravakṣyāmi yaduktaṃ granthakoṭibhiḥ
6594	Saying 6594	0.5608	0.9543	0.1111	8	9	4	0.167	32	anuṣṭubh	syllable-heuristic	ślokena vā tadardhena pādenaikākṣareṇā vā
6595	Saying 6595	0.475	0.6332	0.2941	12	17	1	0.778	32	anuṣṭubh	syllable-heuristic	śvaḥ kāryamadya kurvīta pūrvāhṇe cāparāhṇikam
6596	Saying 6596	0.5045	0.7401	0.2353	13	17	5	0.5	32	anuṣṭubh	syllable-heuristic	śvadatau kṣīramāsaktaṃ brahma vā vṛṣale yathā
6597	Saying 6597	0.6759	0.7752	0.5625	7	16	1	0.462	32	anuṣṭubh	syllable-heuristic	śvānakukkuṭacāṇḍālāḥ samasparśāḥ prakīrtitāḥ
6598	Saying 6598	0.5852	0.8238	0.3125	11	16	6	0.417	44		unresolved	śvā nakramākarṣati kūlasaṃsthaṃ śvānaṃ ca nakraḥ salilābhyup
6599	Saying 6599	0.6085	0.8128	0.375	15	24	7	0.529	56		unresolved	śvetaṃ padaṃ samabhivīkṣya śiroruhāṇāṃ
6600	Saying 6600	0.4112	0.6543	0.1333	13	15	2	0.667	33		unresolved	śvetena śirasā vṛddho naiva varṣaśatī bhavet
6601	Saying 6601	0.3564	0.6683	0.0	11	11	3	0.7	32	anuṣṭubh	syllable-heuristic	ṣaṭkarṇo bhidyate mantraścatuṣkarṇo na bhidyate
6602	Saying 6602	0.5795	0.7501	0.3846	8	13	3	0.556	32	anuṣṭubh	syllable-heuristic	ṣaṭkarṇo bhidyate mantraścatuṣkarṇo na bhidyate
6603	Saying 6603	0.4552	0.7188	0.1538	11	13	4	0.545	32	anuṣṭubh	syllable-heuristic	aṭkarṇo bhidyate mantraścatuṣkarṇaḥ sthiro bhavet
6604	Saying 6604	0.5881	0.6422	0.5263	9	19	2	0.583	32	āryā	vidyut-chandas	ṣaṭkarṇo bhidyete mantrastathā prāpyaśca vārttayā
6605	Saying 6605	0.4144	0.704	0.0833	11	12	3	0.5	32	upagīti	vidyut-chandas	ṣaṭpadaḥ puṣpamadhyasthaṃ yathā sāraṃ samuddharet
6606	Saying 6606	0.5081	0.6793	0.3125	11	16	2	0.727	32	anuṣṭubh	syllable-heuristic	ṣaḍakṣareṇa mantreṇa puṣpamekamapi svayam
6607	Saying 6607	0.502	0.7027	0.2727	8	11	3	0.7	32	anuṣṭubh	syllable-heuristic	ṣaḍimāni vinaśyanti muhūrtamanavekṣaṇāt
6614	Saying 6614	0.4528	0.6849	0.1875	13	16	2	0.6	32	anuṣṭubh	syllable-heuristic	ṣaḍeva tu guṇāḥ puṃsā na hātavyāḥ kadā ca na
6615	Saying 6615	0.4991	0.6233	0.3571	9	14	3	0.75	32	āryā	vidyut-chandas	śaḍdoṣāḥ puruṣeṇeha hātavyā bhūtimicchatā
6616	Saying 6616	0.5338	0.6406	0.4118	10	17	1	0.75	32	anuṣṭubh	syllable-heuristic	ṣaṇṇamātmani nityānāmaiśvaryaṃ yo 'dhigacchati
6617	Saying 6617	0.5812	0.7716	0.3636	7	11	3	0.5	30		unresolved	ṣaṇṇāmātmani yuktānāmindriyāṇāṃ pramāthinām
6618	Saying 6618	0.4476	0.8392	0.0	12	12	3	0.286	32	upagīti	vidyut-chandas	ṣaṣṭiḥ kekarake doṣā aśītirmadhupiṅgale
6619	Saying 6619	0.4333	0.8124	0.0	9	9	4	0.429	33	udgīti	vidyut-chandas	ṣaṣtirvāmanake doṣā aśītirmadhupiṅgale
6620	Saying 6620	0.5655	0.9353	0.1429	6	7	3	0.167	32	anuṣṭubh	syllable-heuristic	ṣāṅguṇyavidhitattvajño deśabhāṣāviśāradaḥ
6621	Saying 6621	0.497	0.7131	0.25	12	16	3	0.583	32	anuṣṭubh	syllable-heuristic	sa ekastrīṇi jayati jaganti kusumāyudhaḥ
6624	Saying 6624	0.4514	0.6715	0.2	12	15	2	0.6	32	anuṣṭubh	syllable-heuristic	saṃyogā viprayogāntā jātānāṃ prāṇināṃ dhruvam
6625	Saying 6625	0.4886	0.8189	0.1111	8	9	3	0.5	31		unresolved	saṅgo hi viyogasya saṃsūayati saṃbhavam
6626	Saying 6626	0.6309	0.8329	0.4	9	15	4	0.273	44		unresolved	saṃlāpitānāṃ madhurairvacobhirmithyopacāraiśca vaśīkṛtānām
6627	Saying 6627	0.6548	0.7902	0.5	16	32	5	0.667	57		unresolved	saṃvadhirato 'pi bhujagā payasā na vaśya-
6630	Saying 6630	0.5369	0.8047	0.2308	10	13	1	0.444	32	anuṣṭubh	syllable-heuristic	saṃvāsājjāyate sneho jīvitāntakareṣvapi
6631	Saying 6631	0.5632	0.7157	0.3889	11	18	4	0.545	32	anuṣṭubh	syllable-heuristic	saṃvibhajya yadā bhuṅke nāmātyānavamanyate
6632	Saying 6632	0.4846	0.5997	0.3529	11	17	1	0.75	32	anuṣṭubh	syllable-heuristic	saṃvibhajya yadā bhuṅkte nṛpatirdurbalānnarān
6633	Saying 6633	0.6176	0.7205	0.5	8	16	3	0.667	32	anuṣṭubh	syllable-heuristic	saṃsarantamapi pretaṃ viṣameṣvekapātinam
6634	Saying 6634	0.5517	0.8157	0.25	9	12	6	0.333	44		unresolved	saṃsargato doṣaguṇā bhavantītyetanmṛṣā yena jalāśrayo 'pi
6635	Saying 6635	0.5043	0.7998	0.1667	10	12	2	0.222	32	anuṣṭubh	syllable-heuristic	saṃsārayati kṛtyāni sarvatra vicikitsate
6636	Saying 6636	0.5723	0.7814	0.3333	8	12	0	0.5	32	anuṣṭubh	syllable-heuristic	saṃsāraviṣavṛkṣasya dve phale amṛtopame
6637	Saying 6637	0.5592	0.8298	0.25	9	12	4	0.25	32	anuṣṭubh	syllable-heuristic	saṃsāraśrāntacittānāṃ tisro viśrāntibhūmayaḥ
6638	Saying 6638	0.526	0.9279	0.0667	14	15	8	0.182	44	indravajrā	vidyut-chandas	saṃsārahṛtkaḥ śrutijātmabodhnaḥ ko mokṣahetuḥ kathitaḥ sa ev
6639	Saying 6639	0.4724	0.8857	0.0	10	10	6	0.222	36	upagīti	vidyut-chandas	saṃsare kiṃ sāraṃ bahuśo 'pi vicintyamānamidameva
6640	Saying 6640	0.571	0.7972	0.3125	11	16	3	0.5	32	anuṣṭubh	syllable-heuristic	saṃsāre 'smindvayaṃ sāraṃ vibhavastanayo 'pi ca
6641	Saying 6641	0.6095	0.7848	0.4091	13	22	7	0.375	84	sragdharā	vidyut-chandas	saṃsāre 'sminnasāre kunṛpatibhavanadvārasevākalaṅka-
6642	Saying 6642	0.5763	0.8143	0.3043	16	23	7	0.294	86		unresolved	saṃsāre 'sminnasāre pariṇatitarale dve gatī paṇḍitānāṃ
6643	Saying 6643	0.5848	0.7841	0.3571	9	14	1	0.375	32	anuṣṭubh	syllable-heuristic	saṃsāredadhinistārapadavī na davīyasī
6644	Saying 6644	0.4999	0.8401	0.1111	8	9	4	0.25	32	anuṣṭubh	syllable-heuristic	saṃsthitrasya guṇotkarṣaḥ prāyaḥ prasphurati sphuṭam
6645	Saying 6645	0.493	0.7652	0.1818	9	11	3	0.6	32	anuṣṭubh	syllable-heuristic	saṃhatiḥ śreyasīṃ puṃsāṃ svakulairalpakairapi
6646	Saying 6646	0.3252	0.5126	0.1111	16	18	1	0.923	32	anuṣṭubh	syllable-heuristic	sa karma kuru mā galāsīḥ karmaṇā bhava daṃśitaḥ
6647	Saying 6647	0.5102	0.6067	0.4	12	20	1	0.812	32	anuṣṭubh	syllable-heuristic	sa kiṃ śocasi mūḍhaḥ san śocyānkimanuśocasi
6648	Saying 6648	0.4993	0.7007	0.2692	19	26	3	0.714	48	vaṃśastha	vidyut-chandas	sa kiṃsakhā sādhu na śāsti yo 'dhiyaṃ
6649	Saying 6649	0.5365	0.7366	0.3077	9	13	3	0.571	32	anuṣṭubh	syllable-heuristic	sakiṃbhṛtyaḥ sa kiṃmantrī ya ādāveva bhūpatim
6650	Saying 6650	0.5784	0.7345	0.4	9	15	1	0.75	36		unresolved	sakṛjjalpanti rājānaḥ sakṛjjalpanti sāghavaḥ
6651	Saying 6651	0.5967	0.6522	0.5333	7	15	1	0.714	32	anuṣṭubh	syllable-heuristic	sakṛtkṛtāparādhasya tatraiva parilambataḥ
6652	Saying 6652	0.5039	0.6756	0.3077	9	13	3	0.6	32	anuṣṭubh	syllable-heuristic	sakṛdaṃśo nipatati sakṛtkanyā pradīyate
6653	Saying 6653	0.4373	0.7469	0.0833	11	12	4	0.444	38	udgīti	vidyut-chandas	sakṛdapi dṛṣṭvā puruṣaṃ vibudhā jānanti sāratāṃ tasya
6654	Saying 6654	0.5009	0.8298	0.125	7	8	4	0.429	32	anuṣṭubh	syllable-heuristic	sakṛduktagṛhītārtho laghuhasto jitākṣaraḥ
6655	Saying 6655	0.4164	0.6167	0.1875	13	16	2	0.556	32	anuṣṭubh	syllable-heuristic	sakṛduktaṃ na gṛhṇāti svayaṃ vā na karoti yaḥ
6656	Saying 6656	0.5101	0.7544	0.2308	10	13	3	0.5	32	anuṣṭubh	syllable-heuristic	sakṛduṣṭaṃ ca mitraṃ yaḥ punaḥ sandhātumicchati
6657	Saying 6657	0.4738	0.7537	0.1538	11	13	4	0.5	33		unresolved	saktaṃ grāmyeṣu bhogeṣu kāmavṛttaṃ mahīpatim
6658	Saying 6658	0.498	0.5219	0.4706	9	17	2	0.818	32	anuṣṭubh	syllable-heuristic	sakhā garīyāñchatruśca kṛtrimastau hi kāryataḥ
6659	Saying 6659	0.4629	0.5313	0.3846	8	13	0	0.818	32	anuṣṭubh	syllable-heuristic	sakhāyaḥ pravivikteṣu bhavantyetāḥ priyaṃvadāḥ
6660	Saying 6660	0.6843	0.7581	0.6	6	15	3	0.4	32	anuṣṭubh	syllable-heuristic	sakhyaṃ sodaryayorbhrātrordaṃpatyorvā parasparam
6661	Saying 6661	0.6155	0.7791	0.4286	8	14	3	0.545	32	anuṣṭubh	syllable-heuristic	saguṇo nirguṇo vāpi sahāyo balavattaraḥ
6662	Saying 6662	0.4644	0.7541	0.1333	13	15	3	0.375	29		unresolved	saṅkaṭe hi na gantavyaṃ gantavyaṃ viṣame na ca
6663	Saying 6663	0.4551	0.8534	0.0	7	7	4	0.143	32	anuṣṭubh	syllable-heuristic	saṅketakālamanasaṃ viṭaṃ jñātvā vidagdhayā
6664	Saying 6664	0.5646	0.746	0.3571	9	14	5	0.545	44		unresolved	saṅkliṣṭakarmāṇamatipramādaṃ nityānṛtaṃ cādṛḍhabhaktikaṃ ca
6665	Saying 6665	0.4868	0.7108	0.2308	10	13	3	0.636	32	anuṣṭubh	syllable-heuristic	saṅkṣepātkathyate dharmo janāḥ kiṃ vistareṇa vaḥ
6666	Saying 6666	0.5583	0.7103	0.3846	8	13	2	0.444	32	anuṣṭubh	syllable-heuristic	saṅkṣepo nītiśāstrāṇāmaviśvāsaḥ paro mataḥ
6667	Saying 6667	0.4999	0.7185	0.25	9	12	0	0.667	32	anuṣṭubh	syllable-heuristic	saṅgatiḥ śreyasī rājanviguṇeṣvapi bandhuṣu
6668	Saying 6668	0.5535	0.7663	0.3103	20	29	7	0.524	76		unresolved	saṅgaṃ naiva hi kaścidasya kurute saṃbhāṣyate nādarā-
6669	Saying 6669	0.4545	0.6932	0.1818	9	11	2	0.667	32	anuṣṭubh	syllable-heuristic	saṅgamaḥ keśavabhaktirgaṅgāmbhasi nimajjanam
6670	Saying 6670	0.5259	0.7841	0.2308	10	13	4	0.455	32	anuṣṭubh	syllable-heuristic	saṅgamayati vidyaiva nīcagāpi naraṃ sarit
6671	Saying 6671	0.6192	0.8206	0.3889	11	18	3	0.444	38	upagīti	vidyut-chandas	saṅgamavikalpe varamiha viraho na saṅgamastasyāḥ
6672	Saying 6672	0.6296	0.6993	0.55	9	20	2	0.75	46		unresolved	saṅgame dahati mānasameko viprayogasamaye punaranyaḥ
6673	Saying 6673	0.5241	0.764	0.25	18	24	10	0.524	76		unresolved	saṅga satsu vidhīyatāṃ bhagavato bhaktirdṛḍhādhīyatāṃ
6674	Saying 6674	0.3663	0.6867	0.0	15	15	3	0.7	32	anuṣṭubh	syllable-heuristic	saṅgaḥ sarvātmanā tyājyaḥ sa cettyaktuṃ na śakyate
6675	Saying 6675	0.4806	0.6385	0.3	7	10	2	0.778	32	anuṣṭubh	syllable-heuristic	saṅgātsañjāyate kāmaḥ kāmātkrodho 'bhijāyate
6676	Saying 6676	0.5043	0.6367	0.3529	11	17	0	0.9	32	anuṣṭubh	syllable-heuristic	saṅgrahaikaparaḥ prāya samudro hi rasātalam
6677	Saying 6677	0.415	0.6435	0.1538	11	13	2	0.727	31		unresolved	saṅgrāme yudhyamānā ye 'bhītā godvijarakṣaṇe
